Date,Energy,Materials,Industrials,Consumer Discretionary,Consumer Staples,Health Care,Financials,Information Technology,Communication Services,Utilities,Real Estate
2009-01-05,2208.8999,1600.1207,1548.8967,1313.5565,1753.2289,1782.7167,1438.5886,658.5682,2143.4875,1767.9462,1313.5205
2009-04-01,2974.3608588243737,2396.126342325897,2204.7370668065323,1918.7979555660343,2160.1058601806253,2269.0191044988005,2021.39884175765,943.2156055208869,2421.158715407725,2198.042385812646,2030.572474395242
2009-07-01,4052.1797686501886,2792.7711374696764,2506.199125672767,2365.4990842693273,2588.383636089363,2579.483364833634,2851.7205503840637,1071.2653588919648,2888.418680726446,2343.513550600238,2916.746526537224
2009-10-09,4172.991618507318,2852.359244357919,2466.6126588866896,2517.6142915510336,2824.760091460348,2916.6329981109916,2552.2681536475857,1142.3292929635597,2777.352825143407,2304.689406049685,2507.1402854444264
2010-01-04,4820.2828637388,3348.1098453238687,2776.32812125264,3146.37695418753,3405.502230200728,3431.3942623761754,2737.5554193042694,1461.5933814692125,3000.555232135718,2457.588195806895,2587.0429683073517
2010-04-01,4220.567149248478,3227.0843446188346,2943.440403218794,3183.5073980749494,3389.1594632958527,3646.2769077533676,2661.3103023699546,1603.3812129205423,2724.924077895608,2495.606322181116,2631.228227493585
2010-07-01,2861.86518050501,2308.777041761388,2195.8410416505926,2382.9859314717055,2843.6016937222294,3112.475818594274,2063.7969316595704,1236.817560019121,2219.95299220272,1925.3322033061627,1730.8345660286363
2010-10-08,3338.133836836408,3126.240920739585,2736.079398524453,3111.0977842817147,3903.820506415088,4181.117990772723,2094.0435296726996,1537.0245329565887,2181.7537556495063,2122.7308354981574,1986.609051128398
2011-01-04,3567.1210021898423,3340.4083742221483,2912.955384192275,2963.749859439732,3945.540354871407,4221.766493206244,2065.076741340441,1661.9682290926264,2183.9605798577927,2058.312151835119,2020.3562816400804
2011-04-01,3738.559332967743,3532.16180513319,2970.401135985107,3068.300829987565,3743.6201664916052,3874.4608331229724,2147.2159807365565,1568.9506129357137,2271.5265814104446,2110.7140546059777,2106.5929261469496
2011-07-01,3517.645901362709,3234.880803572098,2675.370379232869,2832.349295710723,3739.916789169936,3678.6495775017934,2022.9954515704158,1376.1169563285216,2057.391551910283,1967.11597182507,2003.0944617887646
2011-10-10,3102.0544405858645,2601.972678955839,2155.1055314908626,2400.7920838028003,3492.4341805624135,3268.015904443181,1729.5240837357414,1166.2246021997082,1983.477593210704,1621.8635327120246,1555.7889945517525
2012-01-04,2932.076393260078,2008.8263607395052,1786.7823591191138,2036.219517245828,3068.8389563383553,2845.4692709254173,1710.7132066703634,967.770621496235,1925.8178563835158,1607.4013375579543,1409.1391283687599
2012-04-05,3018.3694336676353,2284.005499859921,1926.2500103569578,2260.0625770068227,3379.582922918289,2909.3541491930955,1829.0311340676103,1049.717798349657,1671.8503511533822,1627.9684767042017,1646.5102457645328
2012-07-02,2784.1183086581364,2152.4868948116964,1868.1706468513858,2155.859601042157,3591.6588794059307,3336.4449388031207,1861.7279927223776,1043.5550818382978,1474.2944695849046,1790.9806741718949,1760.4369817077688
2012-10-08,2689.7590658276645,2022.9166728162006,1650.8901280937089,1982.6406002031124,3323.2852488182307,3185.3566753930186,1730.1021200607986,963.2753595664002,1425.8783958930376,1587.8671874963877,1523.2181942780412
2013-01-04,2808.9388258605686,2057.1383209500505,1763.116247209833,2064.1903654443113,3055.1121206844473,3079.439484113717,2003.2712133783616,912.2629881420395,1339.7658096574764,1671.2294214951728,1866.3914677599457
2013-04-01,2711.9475981989617,2045.4295569959327,1799.9138756374493,2167.5027435591123,2929.3063180949266,3884.257497251142,1893.563401518758,1058.298930460765,1471.2265776818974,1866.4579265858554,1737.9653047712402
2013-07-01,2170.420459181494,1700.1291325924733,1661.5588137621992,2092.70994059066,2806.7945605901527,3785.2812560768098,1698.046339928382,1153.8920884437714,1606.7902708125355,1682.8286191948073,1625.578655853968
2013-10-08,2253.201305640762,1897.6522818599215,1932.2666451547327,2683.0414466936504,3096.1213078814603,4365.742529299817,1886.4284871015773,1487.8710238012434,2306.8341491107235,1767.2460981677814,1806.7025632156276
2014-01-02,2084.950040850602,1799.4435032130355,1925.672499676649,2562.3530485428437,2941.399907595509,4272.980547851252,1757.0954980249046,1444.922447079687,1787.5409855147177,1733.555995028744,1589.5997333404355
2014-04-01,1894.6811803093328,1790.298292598604,1897.4330202038777,2551.5339829271093,2806.567419505105,4216.7367163111985,1687.2046164216024,1512.1262442034406,1754.6627283780192,1701.4309127827908,1646.154019165567
2014-07-01,1928.3039020841347,1831.7851963216492,1934.9774527917139,2617.454891176598,2769.3137386755175,4258.544037576382,1721.1198620972377,1648.252757528034,1919.6635801370755,1717.5940732572146,1634.4454941891186
2014-10-08,2314.00552427003,2351.530024265408,2535.0806912905373,3200.953474586353,3395.127435105747,5187.673245137338,1981.4778657380582,2035.1185322532199,2127.651736680031,2237.130818298757,2030.435590419414
2015-01-05,2797.9936991491454,2648.1140813707643,3051.9140927606313,3473.8908413057707,3662.929992024013,4943.131873025936,3432.3409276141483,1934.6784398721836,2540.6682539855387,3059.2268721488394,2855.4432281238987
2015-04-01,3017.0426063756663,3487.785985649809,4190.396123848582,4968.128069183743,4478.316105741596,6970.545803593913,3644.7976511314732,3404.721584114795,3758.677258659117,3422.602960867338,3444.1886661413614
2015-07-01,3345.1928076277404,3952.729774575957,4894.356267125325,5730.945442935337,5160.197536704009,8137.173019257497,3650.950041813445,3858.059990935513,3981.4720881005132,4400.169481793029,3965.0694313062877
2015-10-08,2226.5546727301294,2763.102785075211,3619.512537673372,4366.501838873833,4018.804778377871,6663.519545346711,2802.9264145263305,2875.0546039279134,3196.3140161342562,3192.6385874011626,3049.019186131436
2016-01-04,2176.389210088574,3209.147696197456,3927.4347162031863,5070.116544891692,4436.484724219759,7411.6349411712845,3156.4464649013817,3658.5645675600285,3230.0624701310635,3209.0079795173515,3752.4321902957186
2016-04-01,2103.8692682225733,2944.964154409829,3419.9361157821886,4511.127675763755,4220.34993708625,6535.101821407012,2956.438757663628,3090.23773749381,2589.00698009059,2786.7609473259067,3241.0582125961782
2016-07-01,2033.3967295443329,3047.789749065411,3387.9844294851964,4454.995694100325,4513.540783431889,6633.847343056295,2934.8372992990344,3295.1877845782874,2342.3829200860405,2665.032593537438,3115.2014359108357
2016-10-10,2164.6104688453865,3173.691343000323,3532.120670504722,4757.285779210975,4626.856828963935,7271.737707719041,3123.6750203941965,3309.9681133268296,2537.6316288247517,2917.944822081797,3401.172560270406
2017-01-03,2254.249213100632,3245.568501305236,3636.202319442174,4697.345416342647,4788.309190092323,6977.961616340422,3106.6210972547738,3068.6234203530603,3248.1373951987916,2912.6053205111484,3324.977650744464
2017-04-05,2331.5618028873505,3424.638009791346,3821.9015813149845,4908.852863807401,5014.070327020924,7085.361465553871,3133.0653834277905,3118.4457468017886,3206.1693067268793,3039.762461160825,3348.3584609532068
2017-07-03,2187.890675524114,3213.8102904002935,3489.401041317111,4772.443023756028,5003.1070791197835,7016.634620495439,3289.2315404680535,2986.28155667984,3133.2732789349284,2978.8509637232823,3332.603081175048
2017-10-09,2356.1244801969938,3677.299166291015,3589.8678286953805,4900.420388910379,5416.97392820745,7130.1327677199115,3556.4876672862097,3256.0248344394545,3280.3338147519235,2940.11032372424,3411.3817927327764
2018-01-02,2291.7679657934955,3430.996942663258,3338.4766936434025,4641.186194697547,5830.372726317536,7250.544092858826,3586.8144711959367,3046.1629860896487,2752.3438613282174,2740.2916338806517,3432.79668387148
2018-04-02,2055.6664871246203,3231.959040815614,3135.0506077079103,4456.415570945863,5476.534917551311,7691.094564746531,3366.3632718392446,3109.7802071523847,2427.9920690667323,2622.158110264453,3324.945281885794
2018-07-02,1847.8901100493035,2711.537590349671,2552.946983647955,3890.793541841167,5480.712774546139,7466.126209405293,2856.265514500742,2465.5258188962985,2013.1210595625387,2306.1236289463664,2604.042446165318
2018-10-08,1989.6140015899907,2504.951939020847,2361.171977968638,3318.3452571775138,5015.570226579286,6163.625773250484,3076.278838122177,2133.8565362923314,2056.5603602377046,2307.1612432850184,2444.558482083269
2019-01-02,1602.1897360070848,2155.6284370640838,2182.7349475989795,2980.6518784489135,4498.797912007771,5108.780401895866,2834.9056316777874,1954.9772925909344,1873.5902013605696,2192.294280711181,2388.590857320649
2019-04-01,1971.1069962075255,2906.5902862817666,2887.8792195492924,3926.2179362217403,6668.951203465558,7068.238444550229,3787.0873491421867,2888.879267539581,2592.8629421710293,2607.4392992974826,3274.0922564722714
2019-07-01,1843.6576216590875,2616.6245345110897,2605.085137347822,3599.0108645736527,7248.930313322845,6513.921179172365,3824.94254711061,2594.6979086487086,2394.053958346028,2459.9555706768383,2906.6735258737217
2019-10-08,1661.212971581026,2402.9140948068184,2407.8431816354014,3377.901580688778,7093.263238027842,6636.047099156639,3632.005679571291,2632.0591437206235,2276.6915729397647,2364.4517348578174,2692.794703818303
2020-01-02,1684.4010152768844,2653.8559886286307,2522.9235676178705,3684.3406510851237,7090.201067416966,6889.277491305313,3818.6156187320917,2948.3863820806537,2235.9140164996807,2328.6854594531874,2931.6448738938248
2020-04-01,1392.9185097423656,2415.203254350429,2356.985884428348,3231.1709796034747,7269.667156113821,7421.220590834647,3262.559075705288,2910.9697115298145,2141.240541136857,2120.240939475864,2565.7618117668303
2020-07-01,1391.7044382115657,2720.621327062949,2602.2302861051758,3844.2487708105505,9246.804596517382,9704.077804935117,3478.558621985205,3573.2853068790064,2256.491620269186,2228.6195852091428,2833.568893330154
2020-10-09,1505.400815767463,3109.9605934732413,3033.9316044902416,4298.525147779179,10411.956374548325,10305.866107122483,3786.2016120776916,3706.142058070972,2223.6275335775063,2406.062312862908,2879.817172310448
