Date,Energy,Materials,Industrials,Consumer Discretionary,Consumer Staples,Health Care,Financials,Information Technology,Communication Services,Utilities,Real Estate
2000-04-03,1450.6584,1334.9933,1380.9918,1401.4697,1390.217,1308.5405,1326.2488,1381.8595,2002.755,1314.1241,1465.1221
2000-07-03,1553.0824948015681,1470.181619444292,1451.0755336326517,1447.5265509747064,1474.6468473140023,1488.582384087003,1330.3342628550943,1402.2039713232077,2073.9239969911546,1588.1120413693734,1499.9385666634844
2000-10-09,1622.2532548435236,1497.9732349592334,1442.0175519305062,1449.9558492252088,1481.6037321461988,1440.5446447401516,1257.0294604272688,1388.2626513685564,1474.000186485668,1512.9186382575876,1415.3176827078946
2001-01-02,1714.5582323579035,1652.9508162057393,1543.573410669859,1558.751775097958,1601.9189810851283,1644.7670277122809,1317.3145005274096,1481.3267976459508,1702.1720000747932,1627.0976396029696,1528.1544326734922
2001-04-02,1758.5903895834479,1705.1750357191172,1530.5264953574376,1580.372784980338,1590.3867423577624,1601.886415029068,1336.488730440472,1363.00732081055,1570.145569860929,1654.852116027451,1506.5709361689571
2001-07-02,1843.2521218382512,1788.4752705364779,1612.2930494827322,1674.5745827812348,1646.1379885436488,1656.946016874164,1349.2097528739628,1344.4741036046357,1546.2452374357454,1694.7377285476184,1546.5043800326184
2001-10-08,1439.7393226710872,1355.5539001255281,1219.1596415853264,1317.7709014608095,1213.331113191474,1273.313821623878,1065.494345526736,1022.5221171883754,1319.9640663213563,1333.0553243769812,1201.7422811783888
2002-01-04,1293.738012262629,1251.720074811043,1120.0777882453294,1226.738155250404,1118.9648830471692,1175.8763560217114,991.336377068699,929.5103170946443,1205.4768468769817,1278.5285369008084,1097.8059435000705
2002-04-01,1362.6998445734396,1268.6468681387191,1152.3954799641283,1230.3490689248843,1138.3300950065475,1189.3506028322015,1008.1239022399876,913.8189378138467,1070.347831963599,1310.843520225335,1145.8272846865714
2002-07-01,1459.0299797311116,1359.5531776569308,1231.1651650747176,1321.4860767026553,1181.4541501525139,1256.0913447626974,1126.8227632556657,974.3252389755556,1109.0932131719794,1405.2787604973253,1239.8782631725726
2002-10-08,1329.434369783357,1221.8390498125216,1113.9187464697561,1197.1366386116388,1077.00651531328,1196.174004491607,1004.5829975177697,853.4030570436148,1079.4647483375047,1255.7821327659203,1089.9713852668597
2003-01-02,1066.2237605115024,994.7925842187592,898.0854753756973,991.7275707735764,863.8863728457812,1002.6933340958141,785.6440772725589,685.6782363656117,898.6088966359138,1006.9340427382165,866.6358486518264
2003-04-01,1250.0742112878368,1139.3224525221945,1027.8799970206392,1125.6418535075381,953.0270726115369,1092.4178381360107,932.0366327552722,780.8329564705507,1036.618872408302,1179.313180721043,990.2055936652528
2003-07-01,1222.100048422181,1097.6121435405676,963.5915415529861,1082.0071957987964,872.3467708469948,1065.5521130655197,877.6934760979138,740.0163880834237,1130.0283291291116,1235.9925856601683,889.4764485828954
2003-10-08,1094.1988443889604,968.2047851024001,881.4717149279173,975.6038069881954,755.3773929090421,939.9985364576521,756.3365665962763,674.8504503746832,1075.1676035380326,1105.0783186321369,784.8841537129116
2004-01-02,1320.4691934078617,1041.3230709685113,868.963517272955,907.1365131663199,690.6984640794778,821.7866357199914,719.0118177941323,621.5209779129663,1376.948553291667,1260.6419071643486,697.5348198132514
2004-04-01,1492.577262601518,1238.2947548742568,1053.018731337631,1062.896156250257,857.7152961869555,1004.0472679615777,850.2962130021444,811.2861216122873,1562.2624295099652,1394.8947044252243,862.9988454087963
2004-07-01,1251.4359412470997,981.0233387909957,856.4392076611514,828.9371975991212,668.948040733716,787.9303503873329,653.7014345313746,642.9997791284368,1190.9360800531194,1171.9907576706637,631.5314690363028
2004-10-08,1325.2779030548973,997.9260453954525,851.0902149247734,775.7184027315716,670.6501355877789,761.9241511917933,619.7691116844068,603.0863070529809,1140.105868874245,1096.7809521319944,593.9509727441559
2005-01-04,1130.5687954426298,829.0126089130848,752.8012461667789,626.065796942725,570.4774959567611,655.9132511805426,517.2573987627457,541.0157676764615,1024.891170817579,940.0233181908822,505.14205083585534
2005-04-01,1114.0088834323265,820.818856915316,736.7296884908076,597.2331690108907,568.9015333165516,635.2139032740138,499.7701915589654,490.82909734484696,949.9060909976305,880.6882754257339,488.1313566141384
2005-07-01,882.0815328188233,680.2934462309884,627.286693298786,513.8791553963428,501.1608262427142,543.8019050701008,453.28465093383403,378.7871768546155,900.48329671956,797.0926631128065,410.35981134583545
2005-10-10,978.0468729490123,732.3164768047708,678.3550803486032,562.6978659854649,569.1145725609634,595.0196617142688,498.8518485419822,402.33233606566137,868.6172735397722,877.545787282708,454.2715078242255
2006-01-04,1038.3784354987208,737.8418022696015,664.9465531154091,559.6931217741269,559.4306464368436,574.5045037891591,542.5082401502108,412.37448238145487,971.2388499102289,826.4837470147135,485.620702207364
2006-04-03,1144.0645425563953,896.2651828466838,736.4105302171878,642.6330425107972,704.9504732874091,634.0913503788729,682.8818228893884,446.06128653736016,921.230653544376,834.304962104177,638.6415847394084
2006-07-03,1507.6045008993988,1196.914011327569,1085.8117186248498,917.8135205880171,1167.5371898263575,907.2758286720886,820.5478154399774,583.271889590352,937.3480835952087,1063.9159550436943,719.1196231497507
2006-10-09,1464.8479713284867,1154.288001960834,1090.2398202456181,931.3925641277664,1184.9275181975472,912.6616069590009,950.1900201235444,600.6683698402917,986.1856898326891,1007.1126526645269,846.039230213428
2007-01-04,2047.1582689809043,1479.1849040109162,1258.0219262505784,1111.2377162984058,1418.9586033985145,972.9005193539082,1480.4872243635164,612.4962588898738,1814.1859706658868,1188.9470927126956,1203.2592977085767
2007-04-02,2459.4428377221607,2359.604774021176,1998.9968288983373,1784.5579354219724,1935.336906656133,1614.1763443324664,1867.2194106056959,974.9735307701543,2081.4795941665575,1919.00627071909,1626.6430418736659
2007-07-02,3490.311690735042,2909.420587020915,2448.2938157776452,2309.6428117573296,2333.0659762883515,2011.33904729346,2367.2721861931213,1043.702306420797,2210.1791901399774,2425.722087844469,2447.98645357281
2007-10-08,6232.585793186715,4538.049085473192,3370.3123559223814,3022.6853908108474,2888.181814329103,2610.946405770253,3722.348029558562,1265.6584958543335,3373.5278443777092,3291.816062524467,3709.7835082065503
2008-01-02,5402.135519912862,4157.992887079452,3271.7276257023887,2887.8847962963887,3194.961852644998,2689.8260280592935,3246.170741447683,1301.3576535220848,4195.078301593963,3192.991351163673,3080.669152485572
2008-04-01,3437.3598401462154,2878.395298492232,2194.290210332649,2026.8596802328145,2346.705147811469,1818.6768066612449,2241.1112577390813,969.5679317903373,2740.850203034454,2076.573265995254,2366.894517638819
2008-07-01,3258.9272831863946,2098.650879323032,1616.4832196134735,1470.7671965655531,1908.858493702406,1626.6642941544458,1634.1630101378805,719.0385744350756,2247.463778102827,1725.001793418943,1369.3148169556985
2008-10-06,2287.28068870849,1501.590825086675,1362.071359375607,1168.129113942954,1563.6255062081134,1313.5196173122306,1327.1239637329595,533.3837048600735,1885.3133586998729,1465.3179066799273,1054.432322090936
2009-01-05,1825.8562513587933,1322.6449885862228,1280.3037033973362,1085.7736681675692,1449.2028122813085,1473.5771553508237,1189.1240469717504,544.3663902180938,1771.7869658033994,1461.3679965017989,1085.74391090014
2009-04-01,2458.5792085378757,1980.615898973611,1822.4152918976351,1586.0606640729698,1785.5235488070593,1875.5502304118295,1670.8696087643582,779.6533060278019,2001.30742731213,1816.8815304340487,1678.4524487558926
2009-07-01,3349.4943624288167,2308.478822405405,2071.601044827592,1955.2996904009335,2139.534001911344,2132.1771199127247,2357.2058625413865,885.4980492312103,2387.540198062348,1937.1266513740559,2410.955733714795
2009-10-09,3449.3563214518845,2357.7338010798726,2038.879237084939,2081.036715488418,2334.9205962577635,2410.8618921664556,2109.681277762478,944.2388406408937,2295.734187872024,1905.0349721488976,2072.3789988003423
2010-01-04,3984.4012850356667,2767.5166680574835,2294.887177102207,2600.7661238676055,2814.9566832015844,2836.3587978052947,2262.838019856782,1208.139586814323,2480.231235531468,2031.4196992718398,2138.425818307922
2010-04-01,3488.681815656244,2667.4781072172595,2433.020645579767,2631.45780577115,2801.4479030537086,3013.9788073722566,2199.8145105569256,1325.3400984454827,2252.3970697376517,2062.8451313184983,2174.9489453645588
2010-07-01,2365.5913200825144,1908.4137740663089,1815.0619196858756,1969.754156753627,2350.4948906273144,2572.743758367427,1705.9154782005844,1022.3419692993973,1834.9926352642758,1591.4618128910943,1430.6918627010984
2010-10-08,2759.270591600856,2584.121864637706,2261.6179547157753,2571.604687935049,3226.8619668191573,3456.0735056944386,1730.9170366979201,1270.490279795213,1803.4174992167716,1754.6296986777834,1642.1126892208863
2011-01-04,2948.5492670815765,2761.150703191563,2407.8220104753145,2449.8082544717304,3261.347208142094,3489.673182292105,1706.9733570598155,1373.767584782124,1805.2416397205352,1701.3818098664958,1670.0078382024228
2011-04-01,3090.2586075425666,2919.6523177502045,2455.306138219151,2536.2291208769443,3094.441845781035,3202.593532102735,1774.8688935362547,1296.8800825704611,1877.6228876627363,1744.696738604221,1741.2902518912788
2011-07-01,2907.6536057925214,2673.922588163761,2211.4364402037772,2341.193762381491,3091.380668299018,3040.7377571251795,1672.1893516859902,1137.485563430587,1700.620850473197,1625.9998899472685,1655.739377379298
2011-10-10,2564.1295435791385,2150.766579208186,1781.390323305509,1984.472557775953,2886.8138302867446,2701.311756439277,1429.608630144124,963.9904825088538,1639.5242550347607,1340.61741324408,1286.000810402286
2012-01-04,2423.62725992946,1660.4773121002722,1476.9377916198225,1683.120242208386,2536.6739311472566,2352.038612690653,1414.0597329381612,799.9502553919648,1591.8632492383351,1328.6630963325576,1164.7813857777717
2012-04-05,2494.9562899488355,1887.9378463718995,1592.2204637205118,1868.1468475280262,2793.5320232464055,2404.845262893469,1511.8602386949315,867.6870347449021,1381.936055585768,1345.6637035500883,1360.9901585651191
2012-07-02,2301.3264740452605,1779.2257824176702,1544.212598388276,1782.0136302304584,2968.8320497056643,2757.8745640887055,1538.8871600029552,862.5929902082449,1218.6381889171594,1480.4080800581053,1455.1609460321563
2012-10-08,2223.329995619281,1672.1242338955203,1364.6105288367382,1638.8324043468895,2746.996885917388,2632.9864013185056,1430.0864296304742,796.2345134083267,1178.6179096747442,1312.5163483495949,1259.0780877875068
2013-01-04,2321.8428842710114,1700.411532100835,1457.3756021449092,1706.240686932481,2525.3274556052625,2545.436229477908,1655.8854786104146,754.0681584450231,1107.4380414068917,1381.4228008664863,1542.7419453874804
2013-04-01,2241.6708314980865,1690.7331759827919,1487.7921818639545,1791.6377442747591,2421.337541388106,3210.6913641687697,1565.202014816174,874.7801192748085,1216.1022978115468,1542.7968796390257,1436.586065471441
2013-07-01,1794.0495010541465,1405.311035081839,1373.4291658522022,1729.814704282501,2320.0704544073674,3128.878517563928,1403.5894179066943,953.7965405668741,1328.1579942058745,1391.0105905307548,1343.6882997126274
2013-10-08,1862.475384001774,1568.5818455328,1597.1937584622337,2217.777273700969,2559.225270896399,3608.682443665746,1559.3043604718014,1229.8604432111697,1906.8077969498563,1460.7892987948796,1493.403648301677
2014-01-02,1723.4004428438986,1487.4033763632694,1591.7430987272553,2118.017358717891,2431.33399074781,3532.006246742431,1452.3989064887753,1194.3595464552704,1477.5648651901818,1432.9413707718243,1313.9484547388975
2014-04-01,1566.12596043834,1479.8440297535146,1568.4006058734697,2109.074419027256,2319.882701684813,3485.515615176113,1394.6277494126366,1249.9095843240998,1450.3880015727661,1406.3870745612135,1360.6957049492619
2014-07-01,1593.9181916481919,1514.1367211118882,1599.43448701232,2163.56403280404,2289.089153263344,3520.073160714776,1422.6617781765601,1362.430502691376,1586.776181346688,1419.747393692896,1351.017546367952
2014-10-08,1912.735589406843,1943.7529944489065,2095.4742801571947,2645.878571447327,2806.3809734192005,4288.082780320089,1637.8712987795027,1682.2101781844774,1758.6972701350692,1849.1916676252276,1678.3393017260175
2015-01-05,2312.7957436432416,2188.906636186664,2522.6839952670553,2871.486077361948,3027.7440929879435,4085.9471412241483,2837.1413025456395,1599.18732569534,2100.0929078625636,2528.7286711533498,2360.2829935707605
2015-04-01,2493.8595467666228,2882.971675312356,3463.742724782862,4106.608766051477,3701.7347219894677,5761.788766831286,3012.7560675140817,2814.3114083586192,3106.887899068166,2829.091989192786,2846.934533761946
2015-07-01,2765.1054716456742,3267.2899160534816,4045.6296759793695,4737.146560231034,4265.371613551732,6726.112045910006,3017.8415768155564,3189.036747462778,3291.0480468892547,3637.1394445578926,3277.4897623121087
2015-10-08,1840.4495234014175,2283.955236394581,2991.855626315369,3609.3100819450683,3321.9069037903555,5508.003698095507,2316.873080605232,2376.4935756390137,2642.043637950485,2639.0055625135933,2520.2910921907246
2016-01-04,1798.9832154141748,2652.651839332237,3246.3812544801767,4190.911497894559,3667.157288464923,6126.3889731385525,2609.089488400788,3024.135673454129,2669.9397982535233,2652.536350815176,3101.7257832513856
2016-04-01,1739.0389014123436,2434.28016423775,2826.887599681914,3728.856462654064,3488.502270089568,5401.854793819416,2443.764965284104,2554.3619659668266,2140.04925230426,2303.510854755147,2679.028777395702
2016-07-01,1680.7869519714525,2519.2748508695795,2800.4766309608694,3682.458285162485,3730.851115160077,5483.476929796257,2425.909399355806,2723.7717815431106,1936.1920826358685,2202.891322049166,2574.9967284618415
2016-10-10,1789.2470167154415,2623.3439453279093,2919.6183162463176,3932.3284769367083,3824.5171115748276,6010.751212347954,2582.0009151161853,2735.9890647448815,2097.582861557226,2411.946233741996,2811.3778180349923
2017-01-03,1863.3415746274557,2682.756940376228,3005.6512457440185,3882.782326723269,3957.972141774658,5767.918609139721,2567.904299794546,2536.495771092949,2684.8803643370084,2407.5326510704094,2748.395809715078
2017-04-05,1927.2474471257153,2830.7741418334376,3159.148540104521,4057.612428876139,4144.584211961703,5856.694332331782,2589.7629024508838,2577.678445873119,2650.1899301104418,2512.63956884433,2767.722171439965
2017-07-03,1808.4902204918008,2656.505896626911,2884.306665406943,3944.857315253899,4135.522092525917,5799.885357110175,2718.8484051858163,2468.432747260912,2589.9347469565296,2462.290687767391,2754.6989200647063
2017-10-09,1947.5507292780305,3039.621519693549,2967.351583734183,4050.6422230260887,4477.620606649116,5893.701877101618,2939.759850681771,2691.400048748591,2711.4936273067137,2430.26803263309,2819.8166752747406
2018-01-02,1894.354229002355,2836.030377001066,2759.5539938701804,3836.3616329144866,4819.332234158137,5993.232766092687,2964.8277066322858,2517.9301836219715,2275.062009417052,2265.099749548266,2837.5180264576397
2018-04-02,1699.1949278576446,2671.5074860607124,2591.4038705011812,3683.631942246079,4526.853170211912,6357.38771631711,2782.604781788584,2570.5155908518195,2006.9558143196368,2167.4516702533742,2748.3690539155273
2018-07-02,1527.448894020779,2241.3319227975458,2110.2423923697015,3216.0939982464197,4530.306548208484,6171.430952066405,2360.962687893517,2037.9808651891901,1664.0272704726453,1906.2204875458365,2152.477429662879
2018-10-08,1644.596553512483,2070.570131862718,1951.7229443069127,2742.9135344631804,4145.824015080461,5094.796124136532,2542.8236686995833,1763.8261001741976,1699.9337951152538,1907.0781699726078,2020.6494582773532
2019-01-02,1324.3552346357708,1781.8225522216933,1804.2285434178818,2463.779307242614,3718.66479383664,4222.870684914629,2343.3068060762453,1615.9661698303516,1548.692352079321,1812.1301998585989,1974.3871366816427
2019-04-01,1629.298833832427,2402.560679343735,2387.094284436895,3245.375475388217,5512.493456518487,5842.54060135391,3130.371417406947,2387.9209148671503,2143.2365549382876,2155.285237081545,2706.3344128927324
2019-07-01,1523.9503582174686,2162.8776676552284,2153.3393085618786,2974.909132727119,5991.898830836461,5384.347070616603,3161.662174338518,2144.753321277181,1978.9028855206889,2033.376549469351,2402.629484421472
2019-10-08,1373.14329590016,1986.2265924685792,1990.300930105816,2792.142241291855,5863.225864461605,5485.29522786729,3002.1823419956168,2175.635773041763,1881.8922219462972,1954.4339610528707,2225.8392259388934
2020-01-02,1392.310318606288,2193.652843681851,2085.4253140377787,3045.4419459746005,5860.694702523214,5694.613130656229,3156.432393789468,2437.1089460156604,1848.1858704990166,1924.8698882149104,2423.2705700077227
2020-04-01,1151.3735722684728,1996.3846982191599,1948.2627580579517,2670.856081942926,6009.039713518989,6134.312382597346,2696.8011922151236,2406.1806717963163,1769.9296503646976,1752.5715736275995,2120.8350109084304
2020-07-01,1150.3700319567968,2248.8404556485075,2150.9795148980343,3177.620520496561,7643.3232568141675,8021.301066568431,2875.3444217502642,2953.644624391335,1865.1951276774587,1842.1563609807552,2342.201870506979
2020-10-09,1244.3504073089277,2570.664696518217,2507.8198365863127,3553.121177059945,8606.426952775948,8518.73371779151,3129.63927533194,3063.4627875860865,1838.029977218988,1988.8288804302713,2380.430270667057
