Date,Energy,Materials,Capital Goods,Commercial & Professional Services,Transportation,Automobiles & Components,Consumer Durables & Apparel,Consumer Services,Media,Retailing,Food & Staples Retailing,"Food, Beverage & Tobacco",Household & Personal Products,Health Care Equipment & Services,"Pharmaceuticals, Biotechnology & Life Sciences",Banks,Diversified Financials,Insurance,Real Estate,Software & Services,Technology Hardware & Equipment,Semiconductors & Semiconductor Equipment,Communication Services,Utilities
2000-04-03,5.972076113227535,15.186744028221552,8.751967317155554,4.178666018190893,17.614798767483695,11.288769530835188,8.609824436657952,14.719117787993389,10.934228555305348,45.27119748166535,18.806138360621752,13.509665262397723,-15.975000851604559,19.39657119985331,18.151786234714937,9.665823634943708,26.748105216926835,,13.41807300503225,17.230575422936305,26.938839417654282,12.71978246972437,23.30741456530556,32.32285580396103
2000-07-03,12.650682043613589,17.33044825700059,13.30269013947302,26.588816144589373,26.231552636952777,22.204382482168832,13.02932943619981,17.093985231488393,17.031508920805887,44.529204718812885,18.77798999055266,18.051958092771763,7.011045449368906,20.698067242153822,20.929641785955482,19.68398717056952,28.758792449561525,,17.180330067237573,19.142693399765538,32.48016935025877,14.090675977731127,23.38768557488613,36.0695691249013
2000-10-09,5.420317065755524,9.949108948571908,16.833494560791532,2.2144211110667915,15.640733187450543,-0.7572910628615077,4.268902973595673,7.045338842657153,10.89816786947076,24.696177452509716,9.16551836765874,11.79974375198405,4.8437934207337765,14.502999346642186,11.594049193764683,6.628335026990525,14.267026184605967,,7.118425265724166,9.849835437647341,18.43370423919937,5.367999458333751,6.068383640442204,21.091991210021227
2001-01-02,5.425082074719163,9.397957637002735,16.10187886233618,2.067484948580186,15.773733878733875,-0.7679930448061845,3.66283170089512,6.984535245140573,10.601982737269113,26.265182580235315,8.333260402308765,13.356610816256499,5.061739340941206,15.208233279521806,11.780024721382471,5.905304176001105,15.63106801458957,,6.9471567848973015,8.531302646365111,19.13922310819144,5.10607246413893,6.012361591264507,20.02914972403696
2001-04-02,32.44538789747268,19.164029920242143,20.311505506229043,3.4009537012133775,30.655775543653426,7.51199018552184,2.9414329364300658,14.663897758914308,21.08271161310113,50.74535474823409,21.60849077771841,15.718007562911811,14.693216280660197,27.523917902575402,23.286013546377173,5.781357075347355,21.70263757092817,,15.625333557663911,14.388864011263815,20.644380849580077,11.624609520897131,11.548501065113589,36.010431622824306
2001-07-02,30.162634773936336,20.434655564498925,30.89931174473745,3.5969465063847674,33.22549886977729,3.332630811145913,17.379261804379567,13.992877631294451,22.856898018415734,55.93821836617132,22.254617475284416,12.787451815485923,14.539367767505397,26.89693986933967,21.826543471219434,15.622484145045185,33.74286750447125,,16.04645005124755,9.974652076105244,26.455609541863787,15.197595037286622,11.677337522838545,40.55381284412417
2001-10-08,9.211532494422421,10.222602168534491,13.357170180900628,6.452194591425523,19.64738973071164,7.915607728523806,17.08232558219553,8.706105125420345,12.119459927288753,43.06922100995227,11.587817044492244,12.530754751470983,10.655506042086754,13.146289259657845,12.929631264574907,7.359709753769997,15.481882980888116,,7.617237879472093,5.893490010497175,12.536260036689917,6.7807537185111135,5.200369371476978,23.358845572787274
2002-01-04,8.777562238180154,10.438293721350634,14.756035770468626,5.974458795683817,20.43759738313228,8.752719285702032,16.75547575494142,9.139000307100233,11.907192628199967,38.35330465086242,11.388323191540758,14.675696268007217,12.555312204926798,14.461719432126724,13.344213692737007,8.191717554721581,15.316241715337021,,7.242869117516483,5.9605649063436745,12.219921832139578,7.02031027988543,5.174167972731955,28.023415857687183
2002-04-01,10.028999917743214,16.16114760296882,16.383194193894795,6.876698881809822,25.10419158362213,12.097258555964153,23.93347818866716,13.9536826205994,14.233710146697991,34.950974523726764,14.897524273294957,19.093780344408177,17.061697926786266,17.56082552437704,20.376409708466845,8.979289256460593,14.576593522038882,,15.347999287594861,9.31495593312824,15.404764596659005,9.965902740659953,7.223062536121481,39.109163655508524
2002-07-01,3.988471169053048,2.293789519196299,3.4817901520818073,1.202302440010786,9.128161357417099,1.1685284359274992,2.429464979249726,0.680418827050322,3.62639782819501,1.7072727459529908,5.134985627945294,4.905481344506226,2.2993307229380315,9.1388669208236,4.796146210810407,5.486875628611996,-2.897396173631799,,1.120135567860923,0.4517815273771901,2.569465704762593,1.2291120413140733,0.7611425074885048,11.011284163858752
2002-10-08,6.361483958240638,6.611796170600818,15.314911106860585,3.013380076465697,20.148821213946153,5.829726329089526,4.722666876580306,8.142655558846132,8.761488738135316,5.024094362973865,12.318857129687524,9.04168009272884,7.0186223457485335,15.608077348388703,12.22579671727432,9.87961066870949,-4.669618121755462,,3.224294412092086,2.197826799176935,6.230857103513411,4.489829223441533,,25.402102578443472
2003-01-02,11.064607672375352,10.499884802913824,19.55728775187914,5.285722959419932,28.13585615541254,9.826875551131943,6.310077441337149,12.499942009649697,12.390984687025064,7.537353895873183,15.108970309696426,12.16855042994429,10.7825034186324,21.373351439076654,16.626418203664777,13.627935086402925,-7.2315634739671015,,5.655122750932493,3.3975796157903835,7.5635898628650295,6.152799767529262,16.31660075895548,34.58328526192155
2003-04-01,16.746040874172856,15.06073118479112,28.010274985720454,7.594700629908235,32.86373468457145,15.66958844558158,6.1454206517776,19.83900925461153,13.978830594141554,6.860400936795723,15.071796864423288,15.483856996789555,11.904089402937919,25.717242770193486,20.785002538697196,15.33813442581522,-5.993686001208542,,17.063128133547202,3.8786405381859788,9.085534957738595,6.730422991368655,16.50880283114141,41.21002703220347
