Date,Energy,Materials,Capital Goods,Commercial & Professional Services,Transportation,Automobiles & Components,Consumer Durables & Apparel,Consumer Services,Media,Retailing,Food & Staples Retailing,"Food, Beverage & Tobacco",Household & Personal Products,Health Care Equipment & Services,"Pharmaceuticals, Biotechnology & Life Sciences",Banks,Diversified Financials,Insurance,Real Estate,Software & Services,Technology Hardware & Equipment,Semiconductors & Semiconductor Equipment,Communication Services,Utilities
1999-12-30,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
2000-01-04,1027.8796,1025.4437,1029.9589,1071.1986,1019.612,1021.3995,1030.9327,1024.994,1074.4862,1032.9739,1036.3298,1025.7899,1020.5759,1026.9536,1028.5275,1043.6729,1036.3276,1000.0,1036.3087,1041.5875,1050.2894,1060.1399,1074.3802,1026.3254
2000-01-05,1056.2466,1030.5925,1035.8812,1121.5292,1021.2555,1020.2415,1029.2474,1032.2273,1063.4612,1046.7854,1080.5762,1032.8712,1024.9281,1027.9828,1026.3883,1030.9276,1036.3276,1000.0,1038.3258,1043.9457,1039.4087,1049.1119,1057.1626,1031.3013
2000-01-06,1121.0104,1070.6904,1076.2522,1195.1989,1053.97,1055.803,1076.5245,1067.2203,1149.484,1080.0125,1139.0941,1073.6569,1050.7501,1060.9811,1064.4802,1068.4475,1077.8843,1000.0,1078.104,1075.804,1092.412,1099.3059,1107.4381,1073.3405
2000-01-07,1161.3616,1110.2955,1118.6858,1247.859,1096.6919,1088.183,1127.4673,1101.3179,1212.722,1123.674,1199.4912,1113.7831,1081.9492,1109.4365,1104.2076,1109.9817,1110.524,1000.0,1118.0321,1100.3921,1124.6558,1128.7845,1144.6282,1117.9894
2000-01-10,1178.7001,1131.446,1149.0825,1319.4038,1111.9623,1097.8361,1150.3556,1123.7389,1241.0427,1156.8263,1225.3811,1135.3109,1102.0936,1114.8978,1126.1387,1138.343,1190.9952,1000.0,1141.9674,1135.9302,1144.4095,1141.1456,1170.799,1131.9027
2000-01-11,1139.225,1081.6224,1103.6957,1365.2452,1064.6259,1063.4861,1094.4688,1077.3381,1198.3569,1117.5781,1219.793,1102.9618,1037.0133,1056.676,1081.2664,1079.8284,1118.1199,1000.0,1092.9877,1088.9492,1092.7383,1072.1953,1104.6833,1075.2136
2000-01-12,1100.897,1053.604,1075.175,1301.674,1035.6016,1043.2052,1061.3229,1044.5751,1172.8273,1105.317,1159.9288,1080.8398,1013.361,1027.3737,1049.8524,1036.2506,1089.0027,1000.0,1058.6311,1053.7094,1049.691,1022.0684,1053.7191,1047.2336
2000-01-13,1093.4613,1050.1083,1065.6825,1284.2628,1027.3094,1032.5795,1050.731,1042.4636,1116.1206,1081.316,1128.0306,1069.036,1003.4486,1032.1495,1046.6001,1029.5802,1069.2977,1000.0,1047.9153,1051.2656,1043.4496,1016.2197,1046.832,1042.5922
2000-01-14,1077.9434,1038.6561,1058.5099,1291.4572,1016.0477,1021.3633,1037.6063,1034.9695,1109.8593,1082.26,1119.7201,1058.7119,985.126,1023.0743,1037.9073,1010.6987,1055.152,1000.0,1030.5127,1033.8401,1028.6073,1001.4424,1043.3885,1031.3345
2000-01-17,1102.4619,1056.3142,1079.2711,1303.9215,1032.1832,1035.6521,1057.6644,1053.4331,1132.2069,1111.9061,1148.4852,1077.7275,988.8913,1035.8816,1057.0834,1021.1544,1089.5531,1000.0,1049.7269,1056.5313,1043.8489,1014.0314,1084.7108,1051.1027
2000-01-18,1105.3212,1058.0326,1073.3083,1296.7574,1033.3094,1031.8147,1052.3643,1050.2021,1123.7498,1100.0038,1123.5906,1072.364,987.2488,1032.252,1055.0564,1002.3288,1097.4791,1000.0,1042.4651,1056.949,1041.3925,993.606,1073.0028,1072.2908
2000-01-19,1121.7109,1072.339,1083.3364,1354.2683,1042.2239,1044.4164,1062.1184,1062.9626,1142.9714,1112.8306,1144.0387,1096.3125,993.9185,1042.09,1074.3177,1006.2342,1114.2118,1000.0,1055.0403,1083.5349,1064.8026,1000.5875,1077.8237,1076.5636
2000-01-20,1141.8257,1086.1351,1103.6469,1453.2732,1054.3986,1061.0647,1080.4313,1085.2274,1199.9293,1148.4565,1177.042,1124.1678,1031.3604,1072.6582,1095.9423,1010.7659,1137.8799,1000.0,1075.6914,1096.5972,1090.5682,1026.5782,1112.259,1089.1167
2000-01-21,1145.6481,1080.1272,1117.2046,1508.4835,1054.5601,1044.5166,1080.2146,1082.0156,1270.7405,1167.9076,1196.2836,1123.1835,1030.4901,1051.9893,1085.7847,1014.7607,1140.0815,1000.0,1078.5955,1103.9174,1112.2499,1028.6206,1122.5896,1083.1926
2000-01-24,1153.2933,1089.9803,1137.1149,1545.6342,1065.322,1038.7408,1094.4652,1101.5127,1290.8552,1210.8057,1237.1415,1143.9955,998.5236,1069.9332,1118.7524,995.1608,1128.4126,1000.0,1088.3726,1160.8474,1141.8768,1040.6045,1136.3637,1091.9198
2000-01-25,1171.9938,1093.3025,1124.4528,1524.3531,1064.9412,1059.778,1095.6366,1109.3453,1253.0353,1202.839,1238.0278,1144.3756,1031.4387,1076.5526,1110.4393,1009.3484,1132.7059,1000.0,1099.9313,1142.9188,1125.0851,1033.2344,1132.9202,1093.8899
2000-01-26,1158.4565,1099.8542,1131.8058,1603.1591,1068.936,1052.5601,1097.0579,1119.2197,1286.6128,1205.9261,1244.267,1155.9397,1019.2214,1075.0344,1108.9064,1003.5615,1177.8402,1000.0,1100.9543,1147.1011,1122.1156,1015.6766,1162.5345,1096.7754
2000-01-27,1190.4204,1104.8749,1162.2511,1664.3354,1073.1622,1049.397,1107.3354,1139.4417,1390.7874,1238.1062,1270.5872,1166.8727,1011.7654,1089.8683,1126.9911,1015.7895,1183.9498,1000.0,1124.7742,1233.0942,1197.4443,1098.7456,1278.9257,1107.8256
2000-01-28,1217.049,1120.2251,1193.0791,1658.9275,1087.6865,1066.5996,1132.3899,1178.8975,1491.7893,1280.5154,1290.8582,1184.2078,1019.1168,1090.3112,1136.4314,1045.7556,1166.7767,1000.0,1149.2693,1239.0846,1232.1808,1110.7291,1279.6144,1121.3973
2000-02-14,1316.6571,1218.3644,1302.1082,1824.8879,1184.0735,1158.9592,1237.2966,1292.8835,1635.4957,1403.4154,1412.1392,1290.5984,1109.7114,1199.3215,1236.2412,1147.0011,1280.6033,1000.0,1256.8553,1362.2277,1351.9598,1221.8994,1407.7136,1224.9666
2000-02-15,1311.3158,1203.7675,1326.3878,1957.7146,1186.6299,1140.8555,1225.2612,1319.9495,1687.411,1448.0103,1439.234,1288.4814,1081.678,1178.087,1218.6285,1092.0955,1258.3114,1000.0,1276.4521,1422.0343,1417.1396,1269.0527,1548.2095,1231.3677
2000-02-16,1314.4907,1219.1274,1361.129,2144.342,1209.1381,1141.894,1221.3992,1340.6558,1774.5131,1525.5364,1502.5692,1305.8075,1140.7115,1207.5883,1205.9949,1060.9637,1274.6588,1000.0,1328.0629,1503.4253,1492.8212,1268.2627,1703.1682,1246.6456
2000-02-17,1273.2721,1197.6459,1307.6332,1944.6506,1210.7816,1138.507,1170.2435,1274.5146,1603.2583,1438.835,1411.0847,1259.5438,1092.7794,1141.0223,1151.3733,1056.1497,1211.5808,1000.0,1321.282,1360.6621,1381.9292,1153.4313,1728.6503,1210.4946
2000-02-18,1273.2777,1206.4685,1331.0013,2115.3733,1243.5439,1141.3842,1185.52,1309.0333,1628.7971,1486.6398,1464.2585,1298.8392,1078.0554,1146.504,1164.0494,1037.8049,1241.7438,1000.0,1366.0071,1427.9387,1437.8301,1164.642,1901.5153,1229.7743
2000-02-21,1269.7515,1228.4575,1320.9397,2215.7644,1269.5497,1166.7473,1202.2308,1324.879,1485.314,1468.8717,1417.5991,1303.0228,1077.6621,1197.0356,1176.1063,1071.3969,1242.4043,1000.0,1427.7603,1370.9028,1366.2379,1105.3945,2091.598,1257.635
2000-02-22,1237.6329,1193.2373,1276.3132,2043.396,1215.1818,1146.7642,1168.9148,1292.795,1488.1423,1412.313,1385.519,1277.5316,1057.8833,1153.2246,1182.3932,1032.2053,1167.8226,1000.0,1350.7822,1314.1078,1327.0396,1092.5659,1882.2316,1216.9673
2000-02-23,1222.3607,1169.2896,1235.7955,1874.3353,1174.6689,1130.5737,1147.1466,1264.0557,1446.0519,1350.2704,1344.2705,1251.4067,1044.4663,1135.641,1168.3842,1024.3636,1140.687,1000.0,1306.7683,1235.097,1263.0999,1075.6156,1858.1269,1183.7566
2000-02-24,1255.3607,1191.0764,1284.1737,1903.7664,1203.0229,1152.8845,1170.7273,1316.47,1514.0068,1389.1376,1414.4497,1275.8654,1053.2067,1147.7163,1221.6022,1030.2289,1149.4386,1000.0,1347.1123,1302.6299,1325.6117,1103.1296,1900.1379,1216.0985
2000-02-25,1265.7089,1188.4415,1284.397,1929.0291,1181.1545,1153.9867,1161.3817,1326.6262,1530.6885,1380.6097,1413.2838,1272.4458,1051.376,1177.812,1242.6487,1023.9611,1151.5853,1000.0,1365.1597,1294.8821,1321.7802,1096.2328,2023.4161,1209.8949
2000-02-28,1314.1993,1232.4531,1340.252,2077.637,1224.7417,1190.5004,1197.6603,1382.0576,1660.7184,1451.0563,1499.252,1325.1354,1088.4374,1223.6549,1313.778,1048.6519,1205.306,1000.0,1442.4658,1401.0005,1427.8087,1183.5093,2225.8955,1265.2627
2000-02-29,1305.9094,1235.2065,1326.8512,2089.6775,1229.5248,1208.0928,1223.6208,1392.8445,1625.5959,1453.1212,1511.9031,1316.6233,1114.6002,1248.1078,1296.7964,1040.0721,1163.0339,1000.0,1472.0239,1397.9587,1400.3252,1224.4569,2190.0828,1261.7926
2000-03-01,1314.485,1241.0247,1323.2811,2109.6184,1233.2343,1191.1321,1208.3411,1370.7053,1514.3767,1441.2225,1468.9679,1306.6295,1108.6296,1306.1354,1283.2007,1067.6116,1209.5994,1000.0,1456.1703,1396.5387,1361.1053,1171.9523,1975.8955,1255.9069
2000-03-02,1340.0736,1247.1283,1336.814,2198.7021,1237.7761,1183.2665,1212.6377,1389.425,1518.0609,1472.6298,1483.837,1307.0588,1138.5134,1287.7109,1297.8276,1045.4928,1196.004,1000.0,1468.7507,1436.7041,1387.5858,1189.4061,1978.6503,1255.9006
2000-03-03,1362.4752,1262.8231,1353.3453,2348.6934,1263.5361,1200.5021,1235.3571,1421.1655,1524.8882,1491.0605,1498.973,1321.6667,1158.2172,1302.4847,1305.2139,1060.5164,1274.2185,1000.0,1477.8541,1420.4751,1405.0835,1182.7385,1980.0277,1268.354
2000-03-06,1328.9863,1228.2777,1300.9111,2119.6025,1210.6427,1170.2178,1207.527,1363.4993,1432.973,1411.7592,1411.1045,1277.9427,1126.7716,1247.6809,1243.5636,1042.0206,1242.7345,1000.0,1379.6178,1327.1566,1319.3618,1110.3342,1852.6172,1224.8636
2000-03-07,1332.5919,1240.3068,1308.7655,1993.3167,1222.995,1196.2043,1236.7861,1374.9628,1466.786,1420.7275,1419.7795,1283.7942,1115.8776,1238.5471,1268.9236,1076.2277,1320.4536,1000.0,1385.0593,1340.9656,1323.505,1118.5414,1913.912,1246.778
2000-03-08,1366.4232,1252.9785,1335.8845,2137.678,1249.3457,1192.2357,1258.6942,1402.4771,1583.0093,1458.2052,1477.428,1305.3137,1121.4729,1282.1772,1287.1238,1062.8284,1339.0577,1000.0,1425.7294,1391.0649,1365.4978,1147.8505,1940.7715,1269.8121
2000-03-09,1354.5741,1247.4886,1332.7324,2110.0322,1256.6361,1185.8903,1275.0754,1434.1246,1666.3975,1451.899,1470.561,1306.8265,1132.7662,1317.5566,1282.3217,1125.7098,1395.8059,1000.0,1408.4364,1411.9154,1351.7996,1128.2633,1997.2453,1276.4443
2000-03-10,1342.8564,1229.0388,1317.851,2091.6943,1230.7689,1162.3937,1241.6553,1416.7407,1708.8418,1432.9323,1448.0076,1292.4235,1131.3207,1315.8691,1250.5938,1074.4666,1354.4143,1000.0,1397.7548,1413.8137,1346.556,1122.1523,1997.2453,1243.3977
2000-03-13,1379.4084,1249.7645,1334.7079,2058.2842,1250.1079,1182.7766,1258.6127,1438.325,1680.4126,1443.9968,1472.6678,1314.2185,1148.9907,1334.0383,1266.3418,1077.0076,1421.6205,1000.0,1425.3552,1446.704,1369.944,1132.7937,2024.7935,1255.8494
2000-03-14,1358.6287,1232.4634,1306.385,1991.226,1217.4489,1166.5179,1232.6884,1409.0558,1622.9562,1402.703,1448.9102,1289.6962,1112.7283,1300.0975,1232.8605,1053.9467,1361.5699,1000.0,1395.8904,1452.3225,1331.8219,1116.8578,1837.4657,1225.004
2000-03-15,1362.2323,1245.4276,1304.4746,1894.1356,1219.5472,1182.1077,1228.7191,1434.748,1577.5969,1392.7646,1442.9071,1297.588,1128.5178,1306.574,1238.9977,1044.5424,1329.1503,1000.0,1400.4044,1427.7374,1332.2495,1143.2422,1801.653,1216.9316
2000-03-16,1306.6907,1190.8202,1239.1479,1810.9255,1155.8824,1134.9159,1172.8539,1381.9261,1549.7565,1328.4232,1371.0385,1244.2888,1063.5962,1233.5682,1180.9835,1015.9153,1237.8358,1000.0,1321.4888,1337.6486,1265.5721,1125.9928,1721.7632,1152.0551
2000-03-17,1342.7896,1225.1,1287.0469,1915.4598,1195.0682,1163.7484,1214.2216,1454.1566,1672.0758,1379.9502,1423.4501,1278.0663,1113.6381,1261.0344,1217.6884,1030.3071,1295.4646,1000.0,1383.8361,1390.3418,1314.9408,1179.0658,1825.069,1187.548
2000-03-20,1366.8838,1265.1976,1324.8008,1935.776,1216.7479,1194.4565,1243.5779,1522.7368,1734.9634,1414.2913,1480.1495,1308.3878,1168.283,1331.5433,1245.2758,1034.2433,1297.8314,1000.0,1421.3275,1412.0548,1346.228,1209.1989,1800.9643,1219.4899
2000-03-21,1371.9705,1271.3164,1331.0872,1926.1904,1221.082,1206.4673,1257.9404,1543.4612,1707.427,1419.1144,1497.2214,1316.9034,1171.9542,1313.3179,1264.548,1035.6132,1289.7402,1000.0,1426.2566,1426.7845,1351.9807,1187.823,1873.2784,1236.894
2000-03-22,1383.2961,1274.9663,1347.7595,1944.0081,1230.8428,1211.6481,1265.6874,1562.1189,1723.4171,1436.1481,1532.4033,1318.8607,1168.6938,1307.4011,1260.8861,1048.5568,1318.0319,1000.0,1437.9222,1469.6088,1385.1515,1207.1472,1858.1269,1234.6046
2000-03-23,1417.2664,1298.2981,1364.0619,1922.1366,1250.787,1236.5615,1290.3081,1630.9249,1749.0546,1470.6594,1575.7856,1336.2977,1177.5111,1312.1646,1278.4352,1055.8337,1389.4761,1000.0,1464.0621,1473.4305,1395.1638,1217.9756,1858.8156,1256.993
2000-03-24,1391.8933,1284.6353,1348.2318,1899.3313,1234.8196,1228.649,1291.0905,1656.7328,1706.9901,1470.8341,1550.1066,1329.38,1150.7559,1296.2998,1263.3568,1051.4055,1368.34,1000.0,1447.6471,1454.8552,1368.6677,1175.25,1873.2784,1242.8779
2000-03-27,1431.3912,1325.0653,1386.7412,1867.2213,1272.9041,1269.8966,1324.0027,1712.5005,1686.9075,1500.0345,1579.3495,1367.3759,1204.4197,1342.0682,1303.0081,1067.7682,1413.7495,1000.0,1501.0433,1467.0946,1404.98,1205.1218,1838.8431,1290.6473
2000-03-28,1438.9274,1337.3684,1397.3625,1915.566,1295.3593,1289.9241,1330.5875,1696.6238,1686.2712,1508.2529,1570.0458,1382.9932,1220.8573,1365.2643,1313.2604,1058.9341,1384.3021,1000.0,1490.3568,1475.1221,1414.4967,1231.4993,1859.5043,1321.3345
2000-03-29,1438.9902,1327.3951,1398.1619,1916.9468,1282.8479,1282.5864,1326.9954,1712.067,1678.929,1509.6056,1579.6863,1383.3535,1203.8007,1343.7402,1303.2584,1047.036,1377.8622,1000.0,1474.5553,1485.8102,1418.5588,1229.4451,1871.901,1309.645
2000-03-30,1447.2526,1344.7347,1414.8524,1921.9645,1305.3489,1295.7517,1355.4905,1714.8378,1667.7699,1535.4153,1589.0466,1400.2385,1236.3071,1363.3462,1314.2909,1052.6606,1397.7324,1000.0,1489.1409,1474.2905,1419.7487,1215.382,1873.2784,1327.7153
2000-03-31,1454.5287,1338.0204,1405.7119,1887.7529,1289.455,1301.5356,1346.1907,1692.2152,1682.4835,1514.3408,1564.6281,1388.3392,1218.4539,1387.2512,1302.1417,1042.686,1403.0164,1000.0,1469.4554,1449.3199,1403.2847,1191.4081,1880.1655,1304.9227
2000-04-03,1450.6584,1334.9933,1400.2723,2008.3654,1283.0132,1293.2301,1331.6353,1673.4393,1704.6654,1511.5863,1566.0481,1376.8295,1229.8168,1410.3702,1301.8201,1039.3033,1428.886,1000.0,1465.1221,1438.804,1396.1495,1187.619,2002.755,1314.1241
2000-04-04,1386.7228,1302.1595,1368.7916,1919.2583,1251.8759,1257.886,1295.1512,1652.9247,1689.7424,1477.6244,1550.4669,1360.1539,1207.884,1390.3601,1283.0005,1028.3726,1455.3062,1000.0,1442.5222,1396.1146,1366.1699,1163.9722,1907.7137,1291.7482
2000-04-05,1375.2203,1315.7358,1376.2587,1857.244,1267.1053,1266.3848,1302.1604,1688.2805,1678.0148,1484.7163,1562.4473,1368.9222,1203.9888,1401.2994,1297.4744,1041.0394,1480.7904,1000.0,1464.7869,1409.4061,1370.9045,1164.8275,1904.2702,1308.1727
2000-04-06,1401.6444,1345.194,1408.4397,1882.2495,1296.7434,1292.7793,1327.7727,1729.5138,1679.4346,1515.8805,1602.1221,1389.1519,1230.6838,1421.026,1321.4906,1048.1962,1487.7808,1000.0,1516.9799,1433.6398,1394.7129,1183.1021,1947.6586,1337.127
2000-04-07,1419.7418,1361.303,1411.1216,1913.6066,1317.8434,1305.0466,1329.2814,1716.0267,1644.8783,1536.1577,1610.4703,1405.4207,1228.1514,1437.2434,1334.8927,1070.0746,1518.4941,1000.0,1515.433,1426.4773,1398.0415,1180.6881,1915.2895,1352.7014
2000-04-10,1431.38,1376.8143,1410.1454,1875.86,1342.9021,1342.8535,1336.7007,1697.7423,1581.8055,1539.093,1609.146,1406.1691,1235.4651,1457.9574,1350.0472,1064.6483,1491.6337,1000.0,1513.9572,1422.1681,1393.7482,1178.5895,1935.262,1362.6215
2000-04-11,1432.7511,1363.7842,1411.3116,1857.0114,1322.4524,1322.7599,1336.6305,1693.7534,1597.5269,1539.9879,1609.8922,1408.1746,1231.7404,1455.9258,1336.8888,1068.1093,1445.0133,1000.0,1500.4741,1472.5411,1433.1823,1198.5687,1955.9232,1350.7686
2000-04-12,1431.3828,1368.0558,1395.334,1770.1251,1314.5507,1324.1827,1323.8444,1686.6178,1539.7196,1523.6964,1584.8083,1394.4829,1215.6545,1473.668,1323.4222,1075.6434,1460.0398,1000.0,1479.8268,1429.0734,1385.8462,1160.8595,1902.8929,1338.3152
2000-04-13,1439.7128,1391.705,1409.0682,1746.2593,1326.5131,1339.28,1329.1044,1680.8663,1571.3768,1532.5055,1590.8716,1415.884,1224.8074,1484.3136,1332.7186,1077.849,1460.2048,1000.0,1493.4172,1434.6914,1405.595,1164.7568,1918.7331,1357.0325
2000-04-14,1438.2614,1392.0172,1413.2312,1689.8525,1328.6326,1333.9904,1335.021,1667.2968,1552.4685,1523.0808,1590.1121,1418.4312,1227.085,1494.6943,1330.7076,1095.1063,1430.4272,1000.0,1482.6268,1411.4846,1392.8843,1150.1071,1866.3915,1367.7225
2000-04-17,1405.6857,1361.6926,1386.264,1679.905,1304.4784,1298.5433,1311.3989,1625.0023,1542.6426,1481.8733,1536.2018,1403.8954,1182.2357,1442.5596,1296.1194,1076.2556,1373.0186,1000.0,1436.9677,1372.08,1339.4493,1114.1207,2053.0307,1364.974
2000-04-18,1405.9795,1374.238,1397.8979,1745.5464,1324.2317,1320.4036,1320.9407,1653.822,1523.1165,1499.1427,1567.7432,1412.4746,1210.0671,1488.8313,1319.5435,1073.2755,1398.1726,1000.0,1449.3289,1384.2284,1357.7196,1129.8586,2258.2649,1373.4427
2000-04-19,1404.5227,1379.7551,1410.1776,1732.3719,1348.016,1337.7241,1329.1744,1686.2894,1527.9495,1514.8273,1581.7987,1418.9556,1230.4075,1497.6371,1332.3955,1075.048,1418.0979,1000.0,1460.499,1408.8972,1373.0935,1151.7758,2334.7112,1390.9558
2000-04-20,1402.1873,1393.9733,1423.2034,1814.1553,1376.099,1350.4468,1330.53,1698.6472,1520.3602,1524.6123,1578.3772,1423.0182,1253.0219,1487.7349,1337.5782,1070.0549,1419.6941,1000.0,1466.92,1413.7024,1382.8481,1141.8335,2568.1823,1401.2479
2000-04-21,1387.3114,1378.1088,1421.0901,1792.0576,1393.0679,1332.9982,1327.9525,1699.256,1525.8827,1524.8745,1573.6467,1414.198,1236.1978,1482.63,1328.2322,1059.5575,1419.6942,1000.0,1472.3885,1421.1788,1386.0193,1148.3461,2568.1823,1378.1128
2000-04-24,1392.7656,1377.9603,1413.9939,1756.5464,1366.1305,1331.1179,1316.699,1691.3854,1491.8013,1523.9476,1567.0543,1412.4423,1239.126,1449.5507,1317.1204,1045.929,1384.7424,1000.0,1472.6245,1421.7101,1369.9109,1127.3535,2431.1299,1383.1232
2000-04-25,1396.8981,1384.7013,1408.6899,1734.3722,1362.8926,1321.4368,1319.7791,1693.2887,1473.2881,1519.343,1557.6433,1406.8976,1237.0729,1429.4001,1321.6205,1051.0002,1402.631,1000.0,1450.1019,1420.8146,1360.7717,1131.8872,2465.5652,1389.2745
2000-04-26,1402.8583,1379.9712,1403.3997,1753.4984,1363.1527,1332.6702,1323.728,1697.0543,1476.9397,1526.1715,1543.7849,1410.8217,1228.024,1411.5018,1323.4248,1070.6365,1406.2089,1000.0,1450.9485,1417.2213,1365.0721,1135.2922,2416.6671,1380.6829
2000-04-27,1379.2966,1358.9801,1385.8617,1730.6376,1343.0011,1307.907,1309.1411,1691.0112,1492.7462,1516.8221,1525.4838,1398.5991,1216.3959,1409.8785,1299.7507,1052.6161,1376.3761,1000.0,1434.5956,1421.6,1354.9142,1136.8475,2341.5982,1359.7551
2000-04-28,1394.6713,1379.661,1407.8142,1779.5731,1372.0894,1327.208,1328.3282,1712.9535,1551.6344,1541.7546,1552.891,1423.2993,1230.1577,1444.9106,1317.0405,1067.8185,1396.4114,1000.0,1471.442,1488.1532,1412.4669,1175.9011,2575.758,1372.3556
2000-05-08,1409.0691,1381.7521,1408.8253,1788.1426,1395.3335,1343.1217,1324.6604,1734.4563,1512.2622,1535.4122,1542.2063,1419.6877,1232.1276,1440.9846,1324.6185,1057.3518,1455.6914,1000.0,1468.0215,1470.6487,1406.1156,1156.1846,2500.0004,1371.6296
2000-05-09,1378.4288,1362.0917,1383.9022,1756.4619,1375.2456,1323.6636,1303.3433,1696.3174,1483.7697,1509.8502,1508.4597,1398.7268,1225.2573,1417.5112,1310.6119,1033.1895,1427.6201,1000.0,1445.4404,1435.8129,1374.2388,1148.5824,2427.6863,1365.5255
2000-05-10,1339.2828,1313.6611,1339.9581,1704.8553,1332.4868,1288.2719,1268.7631,1624.6086,1441.636,1463.2952,1446.3356,1357.0054,1179.4459,1379.1475,1263.8774,1018.7613,1373.569,1000.0,1401.0891,1423.6754,1338.7205,1129.4847,2334.7111,1323.4587
2000-05-11,1315.5343,1287.0441,1317.457,1652.4288,1305.3712,1261.6371,1251.8386,1608.3275,1419.6857,1442.3871,1417.4043,1338.1674,1153.6178,1333.9066,1240.4954,1011.5207,1365.0927,1000.0,1370.7206,1387.2849,1310.3492,1096.5591,2300.2758,1294.1761
2000-05-12,1311.1616,1286.4857,1315.6223,1646.4728,1302.2107,1263.6316,1255.8833,1599.3547,1420.5215,1432.7374,1426.4015,1335.8739,1155.8171,1351.693,1239.7573,1013.2092,1338.5624,1000.0,1367.3839,1373.7589,1305.024,1086.8378,2327.824,1292.4067
2000-05-15,1308.7133,1275.7424,1305.2805,1648.0292,1290.6533,1244.8066,1240.6759,1585.2893,1393.6735,1421.8365,1411.3661,1320.9501,1146.9772,1357.5176,1231.6575,981.6972,1284.7314,1000.0,1342.5043,1354.7423,1288.1285,1073.2103,2341.5981,1275.9647
2000-05-16,1334.0814,1292.272,1324.5858,1685.3936,1304.8295,1261.324,1254.8591,1611.2783,1397.0476,1439.6169,1423.4565,1333.2715,1147.6681,1378.3497,1249.2804,993.0419,1292.8226,1000.0,1356.1981,1388.3436,1305.7191,1080.0887,2415.2896,1297.4133
2000-05-17,1331.3915,1288.495,1326.3447,1687.3213,1314.3643,1266.4827,1257.7815,1614.6315,1428.4308,1434.4635,1427.0608,1336.1591,1145.0054,1348.5068,1250.8706,988.8176,1278.4567,1000.0,1355.3058,1375.1904,1309.7001,1081.2598,2441.4604,1297.4597
2000-05-18,1352.4514,1319.9418,1355.6563,1710.4889,1352.4984,1298.4056,1285.118,1658.2228,1435.4189,1458.9001,1448.8911,1360.3042,1163.1686,1372.8903,1279.4542,997.266,1302.3999,1000.0,1382.5369,1380.7736,1330.01,1091.7814,2567.4935,1324.626
2000-05-19,1372.944,1339.2255,1373.2565,1724.7375,1370.6284,1308.7039,1297.3082,1678.8688,1445.7386,1476.5919,1472.5422,1372.6997,1171.3655,1362.5869,1296.4435,1004.2969,1321.9948,1000.0,1405.6104,1416.1266,1347.8458,1111.7877,2558.5403,1349.7153
2000-05-22,1413.8676,1371.4038,1406.244,1764.2096,1403.1881,1338.225,1327.9095,1720.2661,1486.856,1515.6455,1524.4474,1404.5149,1205.2859,1407.8561,1332.2876,1012.6194,1375.6606,1000.0,1444.7167,1444.4991,1392.6259,1131.1511,2596.4191,1395.4143
2000-05-23,1418.1511,1379.5121,1406.9801,1775.0905,1397.3997,1348.0372,1328.6738,1721.6392,1490.6353,1510.9502,1520.7719,1403.2125,1220.9606,1457.5327,1358.7268,1013.1953,1367.4043,1000.0,1446.4381,1434.2375,1385.1752,1119.6346,2533.0582,1400.7145
2000-05-24,1431.0726,1392.6321,1424.6737,1858.6376,1409.9893,1355.2582,1345.3801,1751.1007,1521.1653,1539.9644,1552.2734,1419.1997,1225.7268,1471.1962,1393.3688,1011.4955,1364.9274,1000.0,1473.8245,1455.3888,1412.0977,1146.1791,2541.3227,1413.2729
2000-05-25,1473.1841,1414.4395,1440.6017,1817.5945,1435.7877,1382.3677,1359.8683,1782.4858,1507.114,1568.6835,1574.5574,1434.1914,1241.5269,1470.4546,1413.3816,1042.7783,1393.8243,1000.0,1487.6467,1472.5223,1427.285,1168.2875,2527.5486,1424.5565
2000-05-26,1467.8379,1420.0834,1442.6096,1828.0222,1428.7565,1379.6772,1356.3213,1758.3405,1515.2964,1562.0326,1581.3475,1430.9414,1237.7883,1459.4565,1431.1813,1024.8054,1356.561,1000.0,1478.0616,1515.2692,1431.9812,1193.9163,2549.5872,1426.5376
2000-05-29,1503.8143,1438.9618,1452.9489,1807.1563,1449.165,1390.8137,1365.5164,1770.9419,1529.0876,1571.3849,1584.5094,1444.1471,1268.9901,1479.7992,1441.739,1020.8693,1355.5703,1000.0,1482.8942,1552.5933,1441.8047,1197.3221,2551.6533,1442.1893
2000-05-30,1489.7194,1420.9445,1435.9542,1817.0221,1453.3488,1380.2582,1354.7649,1764.6249,1518.9984,1552.4572,1569.1519,1431.4192,1243.4788,1467.3566,1412.6754,1007.9256,1344.6169,1000.0,1471.7283,1525.9177,1420.2085,1163.7666,2603.3062,1426.7148
2000-05-31,1499.994,1446.2444,1444.3445,1851.5349,1444.7979,1391.1096,1359.9199,1780.646,1499.9467,1553.7294,1560.0607,1430.9441,1248.7373,1469.5249,1437.4229,1006.5138,1391.7328,1000.0,1485.6475,1519.4896,1413.6682,1157.5499,2706.612,1445.5389
