Date,Energy,Materials,Industrials,Consumer Discretionary,Consumer Staples,Health Care,Financials,Information Technology,Communication Services,Utilities,Real Estate
1999-12-30,1000.0000,1000.0000,1000.0000,1000.0000,1000.0000,1000.0000,1000.0000,1000.0000,1000.0000,1000.0000,1000.0000
2000-01-04,1027.8796,1025.4437,1028.1469,1030.4404,1026.6200,1028.4277,1038.6826,1050.4111,1074.3802,1026.3254,1036.3087
2000-01-05,1056.2466,1030.5925,1033.5674,1033.0914,1037.2223,1026.4893,1035.8656,1040.7003,1057.1626,1031.3013,1038.3258
2000-01-06,1121.0104,1070.6904,1072.6201,1074.8009,1079.1698,1064.2585,1074.9838,1091.5570,1107.4381,1073.3405,1078.1040
2000-01-07,1161.3616,1110.2955,1115.2076,1119.4935,1120.9342,1104.5388,1115.1517,1122.8640,1144.6282,1117.9894,1118.0321
2000-01-10,1178.7001,1131.4460,1142.7799,1142.4768,1142.8351,1125.4266,1142.6749,1143.3535,1170.7990,1131.9027,1141.9674
2000-01-11,1139.2250,1081.6224,1097.8102,1096.1222,1111.8544,1079.7086,1089.7037,1090.5236,1104.6833,1075.2136,1092.9877
2000-01-12,1100.8970,1053.6040,1068.8646,1071.1427,1085.9937,1048.4286,1052.5695,1047.5277,1053.7191,1047.2336,1058.6311
2000-01-13,1093.4613,1050.1083,1059.5538,1056.2959,1072.3020,1045.6847,1042.8167,1041.6615,1046.8320,1042.5922,1047.9153
2000-01-14,1077.9434,1038.6561,1051.6472,1047.6833,1061.8708,1036.9678,1025.0608,1026.5942,1043.3885,1031.3345,1030.5127
2000-01-17,1102.4619,1056.3142,1071.3550,1068.9910,1081.2590,1055.7404,1042.0269,1042.2595,1084.7108,1051.1027,1049.7269
2000-01-18,1105.3212,1058.0326,1066.8802,1062.3356,1074.1318,1053.6118,1031.6110,1038.4191,1073.0028,1072.2908,1042.4651
2000-01-19,1121.7109,1072.3390,1077.1044,1073.9043,1097.0836,1072.2764,1041.5454,1060.6127,1077.8237,1076.5636,1055.0403
2000-01-20,1141.8257,1086.1351,1096.4099,1097.6495,1125.8047,1094.4674,1057.1069,1085.2634,1112.2590,1089.1167,1075.6914
2000-01-21,1145.6481,1080.1272,1107.5137,1101.0103,1126.7836,1083.6439,1060.3363,1103.8678,1122.5896,1083.1926,1078.5955
2000-01-24,1153.2933,1089.9803,1125.6462,1119.0013,1147.5494,1115.6600,1059.8087,1134.6820,1136.3637,1091.9198,1088.3726
2000-01-25,1171.9938,1093.3025,1115.5027,1121.1410,1149.2041,1108.2927,1071.9391,1118.6233,1132.9202,1093.8899,1099.9313
2000-01-26,1158.4565,1099.8542,1122.7958,1122.6729,1159.3568,1106.7607,1072.4474,1115.0662,1162.5345,1096.7754,1100.9543
2000-01-27,1190.4204,1104.8749,1147.9807,1139.1208,1171.0875,1124.6395,1091.8481,1192.1798,1278.9257,1107.8256,1124.7742
2000-01-28,1217.0490,1120.2251,1175.0343,1170.0688,1188.3494,1133.5099,1116.5190,1221.9364,1279.6144,1121.3973,1149.2693
2000-02-14,1316.6571,1218.3644,1281.9088,1278.6952,1295.6384,1233.9026,1222.2965,1341.2823,1407.7136,1224.9666,1256.8553
2000-02-15,1311.3158,1203.7675,1302.5856,1284.0751,1295.6581,1216.0604,1216.2372,1404.2867,1548.2095,1231.3677,1276.4521
2000-02-16,1314.4907,1219.1274,1336.1228,1306.0709,1319.3792,1206.0958,1239.7842,1473.6427,1703.1682,1246.6456,1328.0629
2000-02-17,1273.2721,1197.6459,1292.9480,1251.1541,1268.3083,1150.7177,1231.4889,1359.1420,1728.6503,1210.4946,1321.2820
2000-02-18,1273.2777,1206.4685,1319.6405,1273.6743,1307.0428,1162.9380,1255.2930,1412.1664,1901.5153,1229.7743,1366.0071
2000-02-21,1269.7515,1228.4575,1318.2034,1278.6742,1305.6721,1177.4321,1305.6206,1343.1624,2091.5980,1257.6350,1427.7603
2000-02-22,1237.6329,1193.2373,1270.3578,1243.2401,1279.7170,1180.5455,1240.9349,1304.5520,1882.2316,1216.9673,1350.7822
2000-02-23,1222.3607,1169.2896,1228.6729,1211.3186,1252.4839,1166.3099,1209.2452,1243.3070,1858.1269,1183.7566,1306.7683
2000-02-24,1255.3607,1191.0764,1272.6476,1241.5566,1281.1797,1216.9214,1237.2500,1303.1821,1900.1379,1216.0985,1347.1123
2000-02-25,1265.7089,1188.4415,1268.4301,1236.4575,1278.0604,1238.5414,1246.8390,1298.6801,2023.4161,1209.8949,1365.1597
2000-02-28,1314.1993,1232.4531,1322.5355,1285.3566,1333.6493,1308.0685,1306.2555,1403.0239,2225.8955,1265.2627,1442.4658
2000-02-29,1305.9094,1235.2065,1313.2090,1300.8864,1328.6664,1293.7120,1320.7565,1384.1512,2190.0828,1261.7926,1472.0239
2000-03-01,1314.4850,1241.0247,1311.3911,1283.0039,1315.3424,1284.6638,1321.2976,1347.5702,1975.8955,1255.9069,1456.1703
2000-03-02,1340.0736,1247.1283,1323.7168,1292.6116,1318.3898,1297.1923,1321.6743,1374.6232,1978.6503,1255.9006,1468.7507
2000-03-03,1362.4752,1262.8231,1343.3940,1313.2236,1333.2290,1305.0477,1335.3281,1386.5398,1980.0277,1268.3540,1477.8541
2000-03-06,1328.9863,1228.2777,1289.2684,1268.1398,1285.3214,1243.8318,1265.3882,1301.2534,1852.6172,1224.8636,1379.6178
2000-03-07,1332.5919,1240.3068,1296.8529,1290.6202,1290.8478,1267.0018,1282.8778,1306.7385,1913.9120,1246.7780,1385.0593
2000-03-08,1366.4232,1252.9785,1324.8778,1314.1776,1315.5868,1286.8168,1305.2465,1348.4095,1940.7715,1269.8121,1425.7294
2000-03-09,1354.5741,1247.4886,1323.7137,1323.1124,1316.5714,1284.5657,1316.6687,1337.6812,1997.2453,1276.4443,1408.4364
2000-03-10,1342.8564,1229.0388,1306.4744,1298.4325,1301.7965,1254.6577,1291.7172,1333.0796,1997.2453,1243.3977,1397.7548
2000-03-13,1379.4084,1249.7645,1323.3989,1313.6155,1323.7231,1270.5540,1312.7382,1356.2833,2024.7935,1255.8494,1425.3552
2000-03-14,1358.6287,1232.4634,1293.8030,1284.6892,1298.8695,1237.0420,1284.1733,1324.5438,1837.4657,1225.0040,1395.8904
2000-03-15,1362.2323,1245.4276,1291.8740,1283.8246,1305.5729,1243.2002,1282.7830,1324.7683,1801.6530,1216.9316,1400.4044
2000-03-16,1306.6907,1190.8202,1226.7354,1228.5380,1249.9222,1184.2717,1219.6317,1260.2926,1721.7632,1152.0551,1321.4888
2000-03-17,1342.7896,1225.1000,1273.3047,1274.1144,1286.2473,1220.4192,1266.3143,1310.3248,1825.0690,1187.5480,1383.8361
2000-03-20,1366.8838,1265.1976,1307.4928,1308.3561,1320.2408,1250.6128,1291.6299,1340.6151,1800.9643,1219.4899,1421.3275
2000-03-21,1371.9705,1271.3164,1313.2206,1319.0527,1329.4773,1267.6117,1294.9125,1344.7830,1873.2784,1236.8940,1426.2566
2000-03-22,1383.2961,1274.9663,1328.4386,1329.5074,1334.7650,1263.8127,1307.6257,1377.6344,1858.1269,1234.6046,1437.9222
2000-03-23,1417.2664,1298.2981,1345.1649,1359.3967,1354.6200,1280.5876,1329.4047,1387.1387,1858.8156,1256.9930,1464.0621
2000-03-24,1391.8933,1284.6353,1329.2418,1358.5516,1344.9834,1265.4602,1316.6798,1359.9249,1873.2784,1242.8779,1447.6471
2000-03-27,1431.3912,1325.0653,1367.0176,1392.1481,1382.5962,1305.4860,1357.8132,1393.3979,1838.8431,1290.6473,1501.0433
2000-03-28,1438.9274,1337.3684,1380.4918,1400.3164,1395.5854,1316.5244,1347.0085,1404.2905,1859.5043,1321.3345,1490.3568
2000-03-29,1438.9902,1327.3951,1378.4749,1398.2246,1396.2854,1305.8225,1332.8247,1408.4310,1871.9010,1309.6450,1474.5553
2000-03-30,1447.2526,1344.7347,1396.2909,1420.1089,1412.9351,1317.3761,1344.7186,1407.0519,1873.2784,1327.7153,1489.1409
2000-03-31,1454.5287,1338.0204,1385.4977,1410.9065,1399.4977,1307.4296,1329.1222,1389.1047,1880.1655,1304.9227,1469.4554
2000-04-03,1450.6584,1334.9933,1380.9918,1401.4697,1390.2170,1308.5405,1326.2488,1381.8595,2002.7550,1314.1241,1465.1221
2000-04-04,1386.7228,1302.1595,1349.0582,1367.4949,1373.4781,1289.6470,1309.2885,1350.9247,1907.7137,1291.7482,1442.5222
2000-04-05,1375.2203,1315.7358,1357.5361,1375.9553,1382.1105,1303.9058,1328.5770,1356.3499,1904.2702,1308.1727,1464.7869
2000-04-06,1401.6444,1345.1940,1389.1134,1403.2898,1404.6244,1327.6615,1364.5021,1379.7057,1947.6586,1337.1270,1516.9799
2000-04-07,1419.7418,1361.3030,1395.9576,1409.5844,1419.3419,1341.2365,1371.7511,1381.2642,1915.2895,1352.7014,1515.4330
2000-04-10,1431.3800,1376.8143,1400.1604,1418.3060,1420.0909,1356.7318,1368.0304,1377.1642,1935.2620,1362.6215,1513.9572
2000-04-11,1432.7511,1363.7842,1396.5656,1414.6466,1421.7375,1344.2526,1358.7667,1416.1875,1955.9232,1350.7686,1500.4741
2000-04-12,1431.3828,1368.0558,1381.6520,1402.8031,1406.6803,1332.6925,1348.6205,1370.2003,1902.8929,1338.3152,1479.8268
2000-04-13,1439.7128,1391.7050,1394.6683,1411.1167,1425.8235,1342.0720,1358.0089,1386.8438,1918.7331,1357.0325,1493.4172
2000-04-14,1438.2614,1392.0172,1397.8463,1409.0249,1427.9751,1340.8225,1355.5839,1372.7084,1866.3915,1367.7225,1482.6268
2000-04-17,1405.6857,1361.6926,1371.6299,1377.9794,1407.8395,1305.1550,1318.1600,1322.5365,2053.0307,1364.9740,1436.9677
2000-04-18,1405.9795,1374.2380,1385.4761,1392.1792,1419.7418,1329.9838,1326.0328,1339.8303,2258.2649,1373.4427,1449.3289
2000-04-19,1404.5227,1379.7551,1399.9772,1405.4647,1427.5857,1342.5875,1334.4912,1356.8829,2334.7112,1390.9558,1460.4990
2000-04-20,1402.1873,1393.9733,1416.8473,1411.5867,1431.4529,1346.8435,1337.0197,1364.3141,2568.1823,1401.2479,1466.9200
2000-04-21,1387.3114,1378.1088,1418.6404,1407.1034,1422.8358,1337.7577,1337.0900,1368.2936,2568.1823,1378.1128,1472.3885
2000-04-24,1392.7656,1377.9603,1407.0276,1399.7501,1420.6901,1325.2958,1331.4651,1353.7831,2431.1299,1383.1232,1472.6245
2000-04-25,1396.8981,1384.7013,1402.0104,1397.5873,1414.8341,1328.2813,1319.4539,1346.8395,2465.5652,1389.2745,1450.1019
2000-04-26,1402.8583,1379.9712,1398.1357,1403.7148,1416.1630,1328.8750,1326.5155,1350.1047,2416.6671,1380.6829,1450.9485
2000-04-27,1379.2966,1358.9801,1379.9862,1389.7755,1403.2756,1306.5635,1309.0725,1342.7324,2341.5982,1359.7551,1434.5956
2000-04-28,1394.6713,1379.6610,1403.7791,1411.8397,1427.8231,1324.9498,1338.2245,1399.7068,2575.7580,1372.3556,1471.4420
2000-05-08,1409.0691,1381.7521,1409.7999,1411.8564,1423.5956,1331.8169,1334.9198,1390.8341,2500.0004,1371.6296,1468.0215
2000-05-09,1378.4288,1362.0917,1385.8820,1388.6449,1401.6923,1317.2177,1311.5782,1360.7797,2427.6863,1365.5255,1445.4404
2000-05-10,1339.2828,1313.6611,1342.1143,1348.5237,1357.4713,1271.0118,1276.6083,1329.4186,2334.7111,1323.4587,1401.0891
2000-05-11,1315.5343,1287.0441,1318.3234,1328.5170,1337.2021,1246.2604,1254.6375,1299.6865,2300.2758,1294.1761,1370.7206
2000-05-12,1311.1616,1286.4857,1316.1594,1327.9829,1336.4420,1246.6844,1252.0453,1292.9974,2327.8240,1292.4067,1367.3839
2000-05-15,1308.7133,1275.7424,1305.6488,1312.7462,1321.7756,1239.4587,1223.8263,1276.1534,2341.5981,1275.9647,1342.5043
2000-05-16,1334.0814,1292.2720,1323.9878,1328.6409,1333.5845,1257.2816,1236.5526,1294.4443,2415.2896,1297.4133,1356.1981
2000-05-17,1331.3915,1288.4950,1327.4753,1331.0247,1336.3323,1256.8998,1234.0314,1296.5844,2441.4604,1297.4597,1355.3058
2000-05-18,1352.4514,1319.9418,1358.7135,1358.9376,1359.9180,1285.2177,1254.9855,1314.6609,2567.4935,1324.6260,1382.5369
2000-05-19,1372.9440,1339.2255,1376.4128,1372.5417,1373.4404,1300.4934,1272.6709,1334.5537,2558.5403,1349.7153,1405.6104
2000-05-22,1413.8676,1371.4038,1409.3760,1405.9973,1407.6217,1336.9260,1302.2572,1375.3147,2596.4191,1395.4143,1444.7167
2000-05-23,1418.1511,1379.5121,1408.7251,1407.4153,1406.7086,1364.8210,1303.2140,1367.1885,2533.0582,1400.7145,1446.4381
2000-05-24,1431.0726,1392.6321,1425.8389,1426.3696,1424.0398,1398.1443,1319.8818,1393.4934,2541.3227,1413.2729,1473.8245
2000-05-25,1473.1841,1414.4395,1443.5431,1447.1255,1439.8845,1416.8536,1340.0896,1409.5347,2527.5486,1424.5565,1487.6467
2000-05-26,1467.8379,1420.0834,1443.5396,1442.0547,1437.8088,1432.8452,1326.6327,1420.1575,2549.5872,1426.5376,1478.0616
2000-05-29,1503.8143,1438.9618,1455.9303,1452.0366,1450.5074,1444.0160,1328.3510,1432.2921,2551.6533,1442.1893,1482.8942
2000-05-30,1489.7194,1420.9445,1444.0302,1439.6260,1436.9939,1415.9973,1316.5830,1409.0488,2603.3062,1426.7148,1471.7283
2000-05-31,1499.9940,1446.2444,1448.7494,1444.9857,1435.7279,1439.3263,1326.7628,1402.5444,2706.6120,1445.5389,1485.6475
2000-06-01,1497.2217,1456.3441,1456.0729,1452.9977,1441.6301,1438.2227,1337.6016,1408.8248,2644.6285,1459.7697,1502.0304
2000-06-02,1518.0178,1476.6810,1462.9846,1455.5864,1447.9596,1442.0096,1343.6040,1415.5566,2579.2015,1468.0981,1506.9327
2000-06-05,1501.9153,1447.7582,1451.8429,1445.6074,1455.2539,1428.9082,1329.7399,1424.9689,2544.7662,1457.1168,1489.0992
2000-06-06,1554.8717,1459.4796,1476.7640,1462.6945,1485.2318,1441.6735,1349.3600,1463.1290,2575.0692,1486.7147,1515.4443
2000-06-07,1560.3467,1458.9644,1486.5781,1469.9863,1486.4789,1449.5782,1357.2449,1454.8892,2535.8130,1515.6523,1519.9061
2000-06-08,1553.4923,1457.5769,1473.0775,1461.8250,1471.9845,1433.0607,1357.0143,1434.7155,2569.5596,1502.9669,1514.8118
2000-06-09,1531.8029,1440.7839,1456.8521,1446.0657,1460.9778,1409.9340,1335.5052,1411.8698,2545.4549,1477.6239,1492.8777
2000-06-12,1550.0244,1448.5822,1462.3857,1452.4130,1466.5673,1414.8059,1344.9543,1410.7345,2517.9067,1502.1801,1504.4272
2000-06-13,1551.8844,1469.3094,1475.6450,1472.2773,1482.9487,1458.3953,1360.3206,1416.7644,2520.6615,1531.2534,1524.2924
2000-06-14,1556.2330,1465.4912,1473.8315,1467.2285,1484.5226,1441.3936,1361.2034,1397.1626,2424.2428,1525.1987,1520.1495
2000-06-15,1555.7261,1473.4979,1479.5752,1475.6509,1487.6152,1450.1184,1376.1696,1401.8198,2408.4026,1533.7314,1537.5380
2000-06-16,1540.1245,1463.1586,1467.1598,1465.4012,1474.9930,1443.7697,1353.5490,1401.2828,2386.3640,1536.3610,1512.4840
2000-06-19,1532.7324,1459.7498,1461.2106,1460.7106,1474.5614,1434.8992,1340.8727,1393.9617,2420.7993,1536.5698,1499.3174
2000-06-20,1531.3363,1443.3291,1457.1538,1446.3622,1462.3878,1416.7540,1332.3499,1390.1642,2384.2979,1513.2179,1490.0153
2000-06-21,1559.8995,1458.5593,1473.3328,1458.0714,1479.4100,1434.2722,1345.0386,1423.9609,2382.9205,1531.0795,1508.4635
2000-06-22,1576.2963,1459.1414,1471.6248,1463.4175,1476.2982,1438.8269,1341.5334,1424.5320,2471.0748,1533.0876,1505.9868
2000-06-23,1592.7860,1480.2697,1488.0643,1475.0421,1488.8120,1476.3983,1349.9476,1462.6575,2436.6395,1546.7477,1518.2500
2000-06-26,1609.6460,1500.4305,1496.8749,1484.2771,1495.2556,1503.6312,1351.1270,1460.7937,2407.0252,1564.6658,1520.9340
2000-06-27,1629.4325,1504.4307,1489.9368,1480.8413,1489.4453,1497.3213,1348.5533,1440.3057,2330.5789,1579.8436,1519.1456
2000-06-28,1600.8613,1507.5126,1492.2096,1480.0444,1497.5305,1519.9906,1356.8002,1442.6472,2248.6230,1596.7179,1529.4806
2000-06-29,1583.3451,1495.4644,1481.8303,1471.2322,1499.7194,1534.4657,1357.1100,1439.8975,2230.0280,1599.5864,1534.1537
2000-06-30,1583.3602,1485.2529,1473.4633,1465.5154,1492.2078,1505.4761,1352.7406,1430.3652,2230.0280,1601.4409,1524.7026
2000-07-03,1547.7512,1465.1349,1446.0944,1442.5576,1469.5848,1483.4725,1325.7676,1397.3906,2066.8048,1582.6605,1494.7897
2000-07-04,1583.2030,1477.5970,1458.7482,1451.2194,1482.6068,1487.4093,1331.9861,1407.9703,2159.0913,1593.8898,1500.6667
2000-07-05,1592.6051,1476.1981,1458.7599,1450.3705,1484.8099,1480.6780,1324.8943,1411.8347,2120.5238,1600.6807,1494.0432
2000-07-06,1583.9147,1476.8059,1455.7250,1443.1211,1478.4015,1472.0371,1317.2733,1408.9136,2065.4274,1591.2919,1481.3629
2000-07-07,1631.6473,1500.7944,1477.0782,1460.3141,1498.6033,1497.6785,1329.5630,1422.7606,2079.8902,1611.4165,1494.2616
2000-07-10,1652.6995,1524.1123,1482.3029,1467.7461,1510.0358,1526.8812,1329.5999,1420.8049,2038.5679,1635.4275,1499.5924
2000-07-11,1651.4646,1524.7268,1495.7001,1480.6624,1515.6141,1518.1692,1344.1724,1452.9629,1976.5844,1640.2347,1513.2765
2000-07-12,1652.1807,1542.5759,1497.9292,1488.8569,1512.0835,1531.4587,1347.3019,1445.7712,1969.6973,1658.1362,1513.4304
2000-07-13,1653.3687,1532.2965,1498.2804,1490.5538,1510.4915,1522.3102,1351.6119,1497.7107,2079.8902,1647.1819,1525.5933
2000-07-14,1688.3607,1544.8076,1502.2760,1494.5460,1519.1062,1521.5042,1350.5372,1492.7112,2046.8323,1649.7930,1524.8026
2000-07-17,1681.9327,1540.0427,1496.3645,1484.9498,1511.2899,1511.7682,1338.3123,1478.7941,2031.5781,1640.9612,1510.6870
2000-07-18,1704.5786,1551.4401,1501.1472,1495.0226,1519.2030,1518.0710,1345.7157,1498.7339,2024.6444,1652.9888,1521.7710
2000-07-19,1690.6710,1551.6346,1505.7231,1499.0942,1524.0942,1517.7056,1351.0598,1494.7675,2087.0478,1660.7635,1522.8445
2000-07-20,1674.7100,1548.8860,1502.5483,1497.0768,1525.1188,1517.7557,1353.3304,1479.4532,2066.2467,1652.5236,1528.9915
2000-07-21,1680.0458,1554.1514,1505.5505,1502.2189,1525.8892,1519.9449,1352.7678,1477.1310,2055.1528,1662.4899,1528.4005
2000-07-24,1669.2091,1551.2135,1499.4769,1495.3855,1519.5446,1504.4066,1351.5533,1461.8873,2010.7770,1670.5728,1529.9424
2000-07-25,1677.7419,1554.9064,1508.5677,1499.4288,1526.3129,1514.0479,1353.7430,1466.6031,2023.2577,1668.2412,1530.9343
2000-07-26,1682.0806,1571.3751,1520.8219,1511.7996,1533.2621,1520.8324,1359.3743,1480.8912,2009.3903,1676.7823,1541.6235
2000-07-27,1666.8811,1568.1381,1519.6268,1512.5596,1536.4197,1518.9413,1383.5168,1477.9524,2001.7632,1666.2039,1542.9204
2000-07-28,1678.7875,1574.5703,1524.7762,1513.0881,1543.7747,1521.7809,1373.2092,1487.6068,1976.1085,1658.9708,1541.9973
2000-07-31,1671.0355,1585.9288,1531.1771,1520.6223,1556.1708,1519.6292,1376.3180,1503.6317,2010.7771,1664.6801,1544.9360
2000-08-01,1682.0588,1590.6125,1532.5769,1524.1241,1559.2507,1530.0718,1379.6816,1499.4895,1976.1085,1670.0587,1549.6305
2000-08-02,1678.4167,1598.8214,1532.3096,1524.9552,1561.7645,1531.4379,1371.1733,1507.4340,2091.2082,1663.8978,1544.9656
2000-08-03,1701.6019,1606.4458,1531.1772,1528.7035,1559.1619,1529.9178,1377.2419,1524.8197,2093.9817,1660.8752,1555.2643
2000-08-04,1690.8925,1587.1265,1522.9882,1520.8396,1545.5223,1523.4994,1371.4164,1527.8651,2113.3961,1649.5638,1546.0006
2000-08-07,1698.1853,1599.2708,1529.8796,1530.7014,1556.0854,1520.8727,1374.6368,1544.2067,2084.2745,1649.0162,1549.7324
2000-08-08,1718.6322,1608.2439,1539.9635,1538.3921,1567.0648,1534.6852,1379.2494,1553.5194,2080.1143,1658.7249,1557.8975
2000-08-09,1707.2828,1610.2767,1550.1023,1546.5406,1574.7712,1541.5177,1388.8112,1576.3846,2132.1172,1656.3247,1568.5037
2000-08-10,1714.8563,1608.1984,1554.3093,1545.2769,1578.9402,1538.8134,1388.4227,1591.9124,2155.6918,1654.5765,1572.8137
2000-08-11,1709.4779,1608.9746,1555.7883,1544.7599,1575.3094,1545.0603,1389.2076,1568.5277,2121.7166,1655.3893,1572.8092
2000-08-14,1722.9907,1626.4996,1565.1337,1553.1343,1589.0160,1558.3766,1395.6937,1563.9296,2097.4486,1655.4193,1575.9753
2000-08-15,1717.4448,1628.6151,1563.9148,1553.8961,1591.7241,1553.6038,1390.2090,1563.5288,2087.0480,1659.2307,1570.6226
2000-08-16,1730.0420,1635.6228,1565.7937,1558.7667,1599.3325,1551.7501,1395.7511,1555.8887,2093.9817,1672.2775,1574.8192
2000-08-17,1745.3766,1635.2278,1567.7557,1565.8099,1599.0524,1546.4465,1393.6885,1554.1466,2057.9264,1679.4330,1569.1643
2000-08-18,1753.0750,1635.3090,1570.7567,1570.4193,1598.4187,1548.4546,1394.5438,1546.2054,2062.7800,1678.0551,1571.3673
2000-08-21,1770.7983,1655.8636,1585.5994,1578.7598,1609.1698,1564.2738,1398.5924,1535.1263,2011.4705,1699.0676,1578.1128
2000-08-22,1740.1406,1622.0956,1562.3420,1552.0073,1579.4596,1545.1124,1375.9509,1515.3014,1998.2964,1673.9316,1551.9950
2000-08-23,1725.7352,1606.0062,1551.5217,1545.4558,1567.8778,1538.6477,1368.1881,1497.9022,1958.7742,1651.9313,1540.9363
2000-08-24,1723.2837,1619.1035,1565.7897,1553.8574,1581.4445,1549.3263,1373.2400,1504.8575,1996.9096,1669.2913,1547.8103
2000-08-25,1734.5511,1632.7491,1578.4386,1563.9756,1593.1228,1565.5658,1380.2253,1527.0934,1962.2410,1681.2423,1557.5117
2000-08-28,1744.1354,1646.1033,1594.6196,1579.4077,1605.4612,1574.8472,1384.0548,1522.4210,1899.8376,1690.7454,1563.6974
2000-08-29,1752.4440,1655.9893,1595.5360,1578.6622,1608.3336,1594.7864,1386.6830,1520.5415,1899.8376,1701.9105,1569.8461
2000-08-30,1726.6097,1632.1593,1574.5376,1556.2012,1591.2566,1583.4918,1367.4387,1508.4655,1944.9067,1685.6951,1545.7002
2000-08-31,1669.1387,1583.5835,1534.7294,1518.4152,1553.4244,1541.2678,1336.2214,1470.8680,1949.7603,1635.0236,1503.3286
2000-09-01,1660.0802,1561.6000,1520.1365,1508.1442,1540.1403,1532.4830,1327.0194,1452.3746,1897.0641,1617.5771,1489.4709
2000-09-04,1685.8900,1574.7871,1531.0917,1516.9918,1550.4288,1559.6210,1325.7682,1460.2108,1874.1828,1630.6447,1487.2235
2000-09-05,1642.5858,1539.7656,1500.8192,1486.7457,1524.4567,1521.2227,1293.1979,1433.6172,1781.9644,1598.7650,1452.4435
2000-09-06,1609.2677,1508.2684,1468.2058,1465.7478,1499.5629,1483.3970,1266.7070,1417.3596,1788.8981,1567.6737,1421.6935
2000-09-07,1645.5303,1530.9399,1486.1447,1481.1069,1515.8175,1503.1436,1282.4846,1432.4425,1815.2462,1585.8368,1441.4574
2000-09-08,1648.5972,1539.8931,1489.4171,1486.4060,1522.7220,1504.3309,1290.3033,1452.6677,1813.1661,1581.7826,1455.0898
2000-09-11,1652.8660,1551.8030,1498.4523,1502.9789,1531.3417,1508.8293,1297.5747,1449.6793,1802.7655,1582.6935,1464.4558
2000-09-12,1669.2992,1562.0216,1506.4849,1509.6633,1537.7355,1526.3002,1310.6566,1449.0581,1764.6301,1600.3999,1476.9781
2000-09-13,1710.6202,1570.8793,1516.0940,1514.6610,1541.7498,1527.1167,1319.4718,1453.6344,1785.4312,1613.9437,1486.9061
2000-09-14,1694.7955,1560.4131,1512.6235,1509.6256,1535.7479,1513.7939,1312.4591,1447.9333,1797.9119,1610.8643,1481.5616
2000-09-15,1691.1149,1561.9094,1510.9801,1514.6079,1534.3490,1510.2209,1310.3561,1440.3500,1799.9920,1610.2937,1481.5753
2000-09-18,1676.0042,1539.4788,1484.8796,1494.2168,1515.6013,1485.9720,1288.2231,1415.5436,1761.1632,1580.2800,1455.2460
2000-09-19,1661.6567,1503.3394,1447.6417,1464.6184,1480.6372,1444.9525,1255.5103,1380.8495,1698.7598,1544.0070,1416.9893
2000-09-20,1688.8127,1522.5002,1463.6064,1474.8430,1496.1925,1453.5275,1272.0646,1391.4125,1577.4198,1555.0122,1436.3624
2000-09-21,1670.9357,1508.5243,1450.8442,1463.4116,1487.7963,1452.3121,1264.9622,1378.3879,1551.7651,1547.3790,1424.2804
2000-09-22,1648.8293,1491.6543,1435.5869,1454.4896,1479.3990,1442.8344,1250.7670,1371.9435,1553.8452,1526.9591,1406.9945
2000-09-25,1617.7006,1475.9883,1426.0734,1441.1589,1467.2413,1427.7052,1241.1835,1369.7354,1548.2982,1505.0531,1388.4708
2000-09-26,1635.7164,1487.0472,1436.4143,1448.3469,1477.9252,1435.2129,1249.9377,1382.2703,1544.8313,1514.3075,1399.8253
2000-09-27,1650.0989,1509.1074,1454.4480,1464.5555,1495.0126,1456.1617,1272.8992,1400.7258,1570.4860,1533.0669,1422.0730
2000-09-28,1622.5608,1490.1421,1436.6252,1446.9056,1481.7847,1435.1244,1253.6549,1382.7238,1468.5604,1511.2307,1399.1851
2000-09-29,1641.3053,1507.7535,1451.3892,1465.5952,1497.3740,1449.5271,1270.5121,1408.9313,1448.4526,1527.8824,1423.0635
2000-10-09,1645.2645,1519.2216,1462.4722,1470.5231,1502.6199,1460.9784,1274.8601,1407.9548,1494.9085,1534.3790,1435.3936
2000-10-10,1666.1827,1541.0543,1479.6162,1494.1307,1519.9985,1488.0751,1299.7169,1416.3639,1531.6572,1560.1332,1449.3062
2000-10-11,1658.4183,1533.5753,1471.5739,1488.7499,1516.4858,1477.6227,1292.6765,1414.2189,1471.3339,1558.7389,1443.2590
2000-10-12,1659.1907,1530.5797,1465.0355,1488.4143,1509.4307,1470.9471,1284.0304,1402.1506,1442.2123,1551.7692,1433.2665
2000-10-13,1664.6514,1528.3824,1457.5276,1476.5293,1502.4910,1466.0020,1287.0131,1397.7559,1455.3864,1556.5194,1437.7882
2000-10-16,1645.6573,1515.6899,1448.5857,1465.6785,1494.9438,1451.5081,1270.1361,1385.9722,1447.0659,1558.6848,1421.2764
2000-10-17,1649.8069,1522.6053,1453.4233,1465.9911,1505.2125,1458.8789,1272.9076,1399.0045,1415.1708,1561.5361,1423.7202
2000-10-18,1654.3879,1534.4686,1460.8221,1478.5573,1515.4147,1467.6895,1280.8602,1424.2430,1524.7235,1573.8317,1435.8201
2000-10-19,1654.4551,1527.5952,1454.1754,1468.3599,1505.1693,1462.3492,1268.4243,1410.0576,1517.0964,1561.1677,1421.9912
2000-10-20,1669.3341,1545.7040,1476.3347,1488.4509,1525.1208,1495.2456,1290.9006,1466.4595,1591.9805,1578.4917,1449.2302
