Date,Energy,Materials,Industrials,Consumer Discretionary,Consumer Staples,Health Care,Financials,Information Technology,Communication Services,Utilities,Real Estate
2010-01-04,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2010-04-01,87.43946536293079,96.25580870196059,105.8775073811752,101.0426891681967,99.3851869487817,106.12560806973204,97.07562396675483,109.55768733942367,90.69053931066485,101.41016882367757,101.56967926275308
2010-07-01,59.898434374941765,69.35839927923932,79.47018270139043,76.07371877799251,83.97663281446485,91.18978384224403,76.03945270948114,85.05541222536674,74.53019954816634,78.73095970133298,67.18956235905378
2010-10-08,71.23216190357324,95.86122573686163,101.18889492583148,101.50956813350973,117.69807150170269,125.10400318113604,78.62102028816959,107.95978326378844,74.641156433377,88.74878128628907,78.82845603424934
2011-01-04,77.86793650104549,104.98262892502514,110.40369432396528,99.11624771573493,121.90988403126516,129.46519531984575,79.36921849863991,119.6489826217777,76.58725756056704,88.12831660054809,82.17461330323955
2011-04-01,82.06513813627613,111.63093397169801,113.20955485779123,103.186226725103,116.31670698332807,119.47584758221335,82.98624470012686,113.59476082244035,80.10196122170622,90.88223397990821,86.15965099303764
2011-07-01,78.26255742427358,103.38428135870326,103.07227508733934,96.24896608459203,117.56812606919085,114.74236404817452,79.26340499572984,100.73463229173478,73.42634382347521,85.66408227386592,82.76490313882834
2011-10-10,69.2171587633499,83.48561381425121,83.39109320836432,81.9536941585555,110.15877483292809,102.31123554699171,67.88330234497539,85.71177911944442,70.99348244599054,70.89185070545743,64.5862188450884
2012-01-04,66.39099348784487,65.4928457847177,70.24463011969598,70.63539446919887,98.35565613845903,90.5085671499674,68.20505583739327,72.26895727542471,70.05191213777952,71.39509686644298,59.45065486142538
2012-04-05,68.09789837944682,74.1923573832429,75.44919652668612,78.1109509878996,107.91675153596556,92.20193607799864,72.64778402896441,78.1089685949953,60.58898622378444,72.03836624605374,69.20838358955326
2012-07-02,63.25633948556241,70.11840176064719,73.34832206907063,74.67402091827194,115.13216937887374,106.0358364286744,74.32125086614671,77.86570816136961,53.56811498253986,79.47124424731128,74.11909635371794
2012-10-08,61.34999917562581,66.27486420926274,65.24720299853198,69.10532267050769,107.02822712741495,101.81489600722959,69.35499123404365,72.28869729388528,52.20763630639793,70.88720437249285,64.56401585224766
2013-01-04,65.17082589427096,68.71606065349206,71.02231549438378,73.37010512401275,100.32839738591134,100.36503457729809,81.83471569120519,69.80595065712723,49.93480617546519,76.05085659770158,80.68172996267944
2013-04-01,62.642376858680194,68.02635772668553,72.18525360713808,76.70374061443742,95.77553760295744,126.05187450623283,77.00918726430493,80.62187452256663,54.593054642331204,84.56520394444463,74.79919413322932
2013-07-01,50.657098639150675,56.9161353555628,67.03386433865431,74.47282999761786,92.60390348550338,123.53883468049645,69.67058460255805,88.41582514898748,60.049883714260886,76.75867489204033,70.31204994253277
2013-10-08,52.83377079760599,63.974157706139614,78.5611938609641,96.23893491909286,102.61377759872788,143.5835843143492,77.8134193707465,114.88092606264007,86.74367311025574,81.16243943918228,78.79634633336299
2014-01-02,49.45641929649226,61.45393041682586,79.30703700690938,93.11721091413906,98.75798647378139,142.38414319895955,73.3834732515008,113.03608081926832,68.116716373135,80.65856190427147,70.25600660447202
2014-04-01,44.70040137291279,60.8124078779384,77.72322166901616,92.22380433419097,93.7279168272641,139.75605539105732,70.08389418364457,117.65555354105392,66.50278475289265,78.73551970942015,72.36267791648599
2014-07-01,45.692759900203306,62.49016936208174,79.53929801166896,94.93480899370688,93.03352973430383,141.64426662534322,71.89191253005859,128.672106976612,73.09946946759334,79.78638125089186,72.04302752936319
2014-10-08,55.02833829713616,80.38348964769074,104.50140070877589,116.43645990066689,114.10806955356516,173.01940035834843,82.97662151901004,159.33111905553992,81.13183231574982,104.26839148711234,89.80033211708547
2015-01-05,67.1318508016554,91.47391926943536,127.13334604982533,127.69156264310233,124.39469569057582,166.60421658668756,144.99970618052387,153.08748101250373,97.92661631349509,143.96502130657043,127.65102333340275
2015-04-01,72.14592591585394,120.07601301576886,173.97572505718674,182.00586259597165,151.5782776506108,234.15798865804348,153.45519511888074,268.5107813585734,144.38972970830375,160.53057219938606,153.45681625821058
2015-07-01,80.7665317095761,137.14522548934238,204.705772612113,211.49094858866002,176.00126162614774,275.38358023894574,155.06981158166894,306.4164351512524,154.25192538864874,207.96426655131293,177.9068443764473
2015-10-08,53.7984559604776,95.82588444723832,151.35639219506277,161.12440148521713,137.2117699502721,225.4585139448516,118.93083083371604,228.3326432628336,123.64977082086754,150.86926330426363,136.8050147029029
2016-01-04,53.31553918987966,113.18299406550847,167.05070236292823,190.282575216213,153.83336956694404,255.06270538121476,136.14324402410085,295.57859480262175,127.11546565212404,154.19040619748168,171.2767080645375
2016-04-01,51.370493146970254,103.52835622307195,144.9838606135266,168.75042451388023,145.86174538928452,224.15867296144137,127.1001839661456,248.8503905201771,101.55448433405489,133.4622042315829,147.4520105959362
2016-07-01,49.88711401017005,107.4647445775087,144.04469426276236,167.09491762139055,156.73446916936348,228.22551405419543,126.61382335054647,266.01874548069236,92.24887101679053,128.07376446880627,142.05142702418166
2016-10-10,53.30916276461773,112.42194505407232,150.89998635747492,179.34994038662265,161.15281815609737,251.33794478039957,135.4391995166296,268.55700054967133,100.28989653423007,141.00391970942826,155.9032808396465
2017-01-03,56.01821973831365,116.11546898186805,156.88135643027942,178.83194234364285,168.42755376897745,243.58762792236962,135.92056762410584,251.48521662033642,129.66481617248286,141.95866571177936,153.94814883541267
2017-04-05,57.788713921563605,122.2046729951473,164.466652653335,186.39698419057774,175.90597402442435,246.69755398824668,136.73942885636632,254.91003677194354,127.65959100188742,147.7753303747726,154.63115550508869
2017-07-03,54.45771227189062,115.165617399079,150.74817339716498,181.93106979842838,176.15897273674906,245.22414759712214,144.3173884510433,244.992405369673,125.18274279545992,145.38158652058547,154.44564661675804
2017-10-09,59.987776146876705,132.6307454944666,156.17766645835613,188.07721707425463,192.32079702889604,250.97094121133114,157.31251568901965,269.0054919962856,132.0924631661414,144.73878876283436,159.2590627006216
2018-01-02,58.16013303404978,125.3623143399364,147.09836254992223,180.44606007925557,209.43166615742376,258.4799981470262,160.2652384623482,254.94943971614356,112.20907904735715,136.40307920953623,162.31987072387082
2018-04-02,51.82275081447415,117.34335889609812,137.21866547105753,172.11523898271034,195.41885038401438,272.37034961145355,149.41832735995547,258.5547868757571,98.3299841245348,129.65524595689413,156.17847979747296
2018-07-02,47.551760240403254,99.44524540646132,112.85736711261826,151.6745427107966,197.6993821887445,266.88572638989507,128.30672081630675,206.9520449269125,82.3412273399701,115.37717071834177,123.45029159456541
2018-10-08,51.13584644120367,92.3254198849181,104.9951203925239,130.16679399190707,181.70442896935046,221.64603588702442,139.20229338754206,180.13196300775417,84.6308728902972,115.88786095831986,116.61277409790509
2019-01-02,41.40607167409686,80.20926971210649,97.93549235056626,118.00953431414412,164.56008918795078,185.45930626279008,128.99710348543886,166.61989290793287,77.78111722761915,111.12236267966715,115.01145312866589
2019-04-01,51.01804360893869,108.30869109884868,129.77175405297336,155.69020472470956,244.31548633143882,256.9986416400445,172.57634102155197,246.59489520081,107.80807959373541,132.36661692243388,157.8921888106459
2019-07-01,48.48620649455094,98.77467974802845,118.44074331298631,144.29836623348316,268.90783047797146,239.54210209526198,176.626616578283,224.05362507613535,100.93396040875682,126.34382507847941,141.7219959134243
2019-10-08,44.70338958360877,92.30881174371368,111.58962954543972,138.07795976636626,267.8236815069684,248.688061392193,170.97527706999324,231.58599936128797,97.57353652608299,124.0276766417583,133.89476266536687
2020-01-02,45.720753461828856,103.63436719438252,118.80958271233288,153.09523229530694,272.2002349190454,262.4930958261173,182.35873162988258,263.7364058049689,97.42368319543056,123.88330708589221,148.1562157788459
2020-04-01,37.03307124920507,92.44668273932884,108.79803944444303,131.6090585576995,273.57215519631086,277.16712066420115,152.72055360270284,255.2460053903555,91.45350981910354,110.5637216845057,127.10107985389875
2020-07-01,37.59673407530704,104.65577503099854,120.64672481687096,157.17315165170032,349.6216893711911,363.79676031280104,163.71061958178444,314.5313379265615,96.93008970338518,116.7101487206477,140.8532538872928
2020-10-09,40.320262555685986,119.59843738580163,140.73273169115726,175.90666180087175,393.5987166913892,386.68760677677136,178.55016036406477,326.4509871007722,95.40126412089359,126.40254387903612,143.3713447317984
